"","TE_family","mean.div","mean.age","mean.Len","count","sd.Len","sum.Len","count.200"
"578","MER11C:ERVK:LTR",8.64041570438799,39.2746168381272,996.083140877598,866,205.249871723733,862608,843
"579","MER11D:ERVK:LTR",5.65384615384615,25.6993006993007,744.930769230769,260,264.027133520264,193682,242
"580","MER121:TcMar:DNA",25.8365405405405,117.438820638821,187.112432432432,925,80.2111142118276,173079,368
"581","MER123:DNA:DNA",25.7536585365854,117.062084257206,160.707317073171,41,45.8853156807486,6589,12
"582","MER124:DNA:DNA?",26.4899463806971,120.408847184987,165.304289544236,746,79.2487370066273,123317,221
"583","MER125:DNA:DNA",25.655,116.613636363636,119.314285714286,140,29.5223572673799,16704,NA
"584","MER126:DNA:DNA",24.9553990610329,113.433632095604,138.197183098592,213,62.0631038536759,29436,34
"585","MER127:TcMar-Tigger:DNA",26.7905213270142,121.775096940974,168.388625592417,211,73.6766465778618,35530,68
"586","MER129:LTR:LTR?",29.1901639344262,132.682563338301,179.16393442623,122,80.1524745993058,21858,39
"587","MER130:MER130:Unknown?",31.7731958762887,144.423617619494,188.876288659794,97,76.2344598552112,18321,45
"588","MER131:SINE:SINE?",26.6769411764706,121.258823529412,106.068235294118,425,28.9976016077383,45079,NA
"589","MER132:TcMar:DNA",26.1540540540541,118.882063882064,113.135135135135,37,35.0342389370441,4186,NA
"590","MER133A:DNA:DNA?",28.0055555555556,127.29797979798,80.4259259259259,54,15.3076646874397,4343,NA
"591","MER133B:DNA:DNA?",28.7390243902439,130.631929046563,82.1707317073171,41,18.6559674622149,3369,NA
"592","MER134:DNA:DNA?",25.4761194029851,115.800542740841,129.65671641791,67,41.4902515891807,8687,4
"593","MER135:DNA:DNA",25.6114774114774,116.415806415806,100.064713064713,819,34.8514410959435,81953,1
"594","MER136:DNA:DNA",23.1321428571429,105.146103896104,173.464285714286,28,77.8333843173077,4857,10
"595","MER1A:hAT-Charlie:DNA",12.688665843113,57.675753832332,433.274243360099,3238,142.115840430602,1402942,2837
"596","MER1B:hAT-Charlie:DNA",14.4607967237528,65.7308941988763,291.616716306776,5372,84.7010380016349,1566565,4596
"597","MER2:TcMar-Tigger:DNA",18.6595965044773,84.816347747624,228.446865897076,9269,101.022739955281,2117474,5747
"598","MER20:hAT-Charlie:DNA",20.2327311751028,91.9669598868311,178.823287426221,16773,51.6236069419765,2999403,8269
"599","MER20B:hAT-Charlie:DNA",26.1234954260953,118.743161027706,233.93861338469,4154,175.267206374285,971781,1722
"600","MER21-int:ERVL:LTR",22.5641025641026,102.564102564103,508.838827838828,1092,513.310218142227,555652,782
"601","MER21A:ERVL:LTR",17.5161894846434,79.6190431120155,381.909942738157,1921,276.068303199224,733649,1276
"602","MER21B:ERVL:LTR",18.5435824097247,84.2890109532941,437.242402574186,2797,285.075950306497,1222967,1943
"603","MER21C:ERVL:LTR",22.0893837484094,100.406289765497,425.278313033994,5501,275.233442373014,2339456,3943
"604","MER2B:TcMar-Tigger:DNA",20.2090056285178,91.8591164932628,157.493433395872,1599,108.487161133565,251832,508
"605","MER3:hAT-Charlie:DNA",20.4671692251462,93.0325873870282,143.837445175438,10944,57.8622013317498,1574157,1911
"606","MER30:hAT-Charlie:DNA",11.1727053721995,50.7850244190885,183.980727535534,4151,54.2874732232448,763704,2527
"607","MER30B:hAT-Charlie:DNA",10.3502202643172,47.0464557468963,143.343612334802,227,59.3162067363007,32539,24
"608","MER31-int:ERV1:LTR",23.197083130773,105.441286958059,381.666990763248,2057,401.539460296774,785089,1179
"609","MER31A:ERV1:LTR",17.1167283493708,77.8033106789584,321.490007401925,1351,162.621459144075,434333,966
"610","MER31B:ERV1:LTR",19.6199058507061,89.1813902304824,308.524546065905,1487,143.102883614674,458776,1075
"611","MER33:hAT-Charlie:DNA",18.7863892365457,85.3926783479349,195.926366291197,9588,96.3333283484142,1878542,4868
"612","MER34-int:ERV1:LTR",23.3121212121212,105.964187327824,425.679292929293,396,622.973986636543,168569,190
"613","MER34:ERV1:LTR",21.7520331325301,98.8728778751369,267.019578313253,1328,175.917047080798,354602,708
"614","MER34A:ERV1:LTR",21.2733920108328,96.6972364128762,269.297901150982,1477,186.593955284485,397753,726
"615","MER34A1:ERV1:LTR",19.7501302083333,89.7733191287879,292.0625,768,190.975567902949,224304,430
"616","MER34B-int:ERV1:LTR",22.9486686390533,104.312130177515,343.282544378698,676,404.670666343081,232059,355
"617","MER34B:ERV1:LTR",18.9823617339312,86.2834624269602,321.916292974589,669,181.581275052552,215362,446
"618","MER34C_:ERV1:LTR",18.2882442748092,83.1283830673144,293.945038167939,655,189.449137152562,192534,390
"619","MER34C:ERV1:LTR",19.0923913043478,86.7835968379447,230.41847826087,184,158.901777015411,42397,92
"620","MER34C2:ERV1:LTR",17.9314946619217,81.506793917826,300.019572953737,562,193.344726374757,168611,338
"621","MER34D:ERV1:LTR",17.29,78.5909090909091,351.212,250,205.640421580855,87803,168
"622","MER39:ERV1:LTR",20.3343422235541,92.4288282888822,325.002097692538,3337,189.190826311918,1084532,2263
"623","MER39B:ERV1:LTR",14.1546225614928,64.3391934613309,382.293469041561,1179,217.441224928869,450724,855
"624","MER4-int:ERV1:LTR",14.3386589120766,65.1757223276211,594.495381457407,2923,687.168704493444,1737710,1961
"625","MER41-int:ERV1:LTR",13.6723937099592,62.1472441361783,704.230052417007,1717,807.313453929673,1209163,1227
"626","MER41A:ERV1:LTR",9.10407843137255,41.382174688057,382.655294117647,2550,191.722675111819,975771,1839
"627","MER41B:ERV1:LTR",12.2528050490884,55.6945684049471,373.211079943899,2852,231.353230813583,1064398,1809
"628","MER41C:ERV1:LTR",13.1175355450237,59.6251615682895,313.049763033175,844,187.520924605312,264214,542
"629","MER41D:ERV1:LTR",16.9610526315789,77.0956937799043,299.233684210526,475,180.477011293949,142136,278
"630","MER41E:ERV1:LTR",13.9064066852368,63.210939478349,379.58774373259,359,194.27759746635,136272,273
"631","MER41G:ERV1:LTR",15.346017699115,69.7546259050684,387.035398230089,113,241.391943039425,43735,83
"632","MER44A:TcMar-Tigger:DNA",16.0080034057046,72.7636518441116,244.268199233716,2349,97.6666553555956,573786,1623
"633","MER44B:TcMar-Tigger:DNA",18.7829657437823,85.3771170171921,306.985922102299,2131,180.576863295352,654187,1402
"634","MER44C:TcMar-Tigger:DNA",18.3886416861827,83.584734937194,486.538641686183,854,243.763516713812,415504,684
"635","MER44D:TcMar-Tigger:DNA",18.7539893617021,85.2454061895551,306.95079787234,752,228.193657038369,230827,400
"636","MER45A:hAT-Tip100:DNA",22.4836363636364,102.198347107438,137.902164502165,3465,40.0068117531637,477831,9
"637","MER45B:hAT-Tip100:DNA",20.9904942965779,95.411337711718,367.976425855513,1315,302.604081329786,483889,804
"638","MER45C:hAT-Tip100:DNA",25.8637426900585,117.562466772993,278.448621553885,1197,226.075652701337,333303,630
"639","MER45R:hAT-Tip100:DNA",22.1612540192926,100.732972814966,272.471061093248,622,355.512732126241,169477,193
"640","MER46C:TcMar-Tigger:DNA",24.7513139204545,112.505972365702,207.448508522727,2816,95.8848342176353,584175,1559
"641","MER47A:TcMar-Tigger:DNA",16.7046357615894,75.9301625526791,252.259271523179,3020,119.465778389295,761823,2032
"642","MER47B:TcMar-Tigger:DNA",18.5906976744186,84.5031712473573,294.416389811739,903,139.40780452211,265858,643
"643","MER47C:TcMar-Tigger:DNA",20.5608865710561,93.4585753229821,76.0612777053455,767,18.2344078372383,58339,NA
"644","MER48:ERV1:LTR",10.5233160621762,47.8332548280735,363.031088082902,193,93.030959605736,70065,176
"645","MER49:ERV1:LTR",16.9955441928415,77.252473603825,396.420014609204,1369,296.215660397319,542699,941
"646","MER4A:ERV1:LTR",13.909549071618,63.2252230528093,383.735632183908,1131,228.714564843828,434005,782
"647","MER4A1_:ERV1:LTR",11.5597014925373,52.5440976933514,468.597014925373,402,177.344253727656,188376,339
"648","MER4A1:ERV1:LTR",10.8634168157424,49.3791673442836,355.022808586762,2236,142.194318058201,793831,1775
"649","MER4B-int:ERV1:LTR",16.5289115646259,75.1314162028448,503.850340136054,1470,527.457206685205,740660,1003
"650","MER4B:ERV1:LTR",12.9344110854503,58.7927776611379,405.078521939954,1732,205.982689733094,701596,1323
"651","MER4C:ERV1:LTR",16.5750796178344,75.3412709901563,315.624203821656,1256,166.185152404911,396424,832
"652","MER4D:ERV1:LTR",17.0701951951952,77.5917963417964,411.571321321321,1332,289.149334270367,548213,939
"653","MER4D0:ERV1:LTR",13.9251732101617,63.2962418643712,379.59584295612,433,313.187651832662,164365,252
"654","MER4D1:ERV1:LTR",12.7255752794214,57.8435239973702,448.642340565418,1521,295.131417464353,682385,1114
"655","MER4E:ERV1:LTR",10.433921302578,47.4269150117183,465.165535956581,737,253.544192091289,342827,563
"656","MER4E1:ERV1:LTR",9.9069590085796,45.03163185718,407.228789323165,1049,277.091210991168,427183,709
"657","MER50-int:ERV1:LTR",17.1891262135922,78.1323918799647,772.365048543689,515,848.100169560591,397768,379
"658","MER50:ERV1:LTR",15.6028771384137,70.9221688109713,428.153576982893,2572,246.784060969852,1101211,1896
"659","MER50B:ERV1:LTR",13.9760115606936,63.5273252758802,467.015895953757,692,238.771047973632,323175,540
"660","MER50C:ERV1:LTR",21.6474576271186,98.3975346687211,296.864406779661,118,253.396042011137,35030,54
"661","MER51-int:ERV1:LTR",14.1836917562724,64.4713261648746,677.44623655914,558,756.183695120954,378015,385
"662","MER51A:ERV1:LTR",13.2849529780564,60.3861499002565,417.245559038662,957,207.466716828649,399304,737
"663","MER51B:ERV1:LTR",11.0593575418994,50.2698070086338,299.381284916201,716,115.778718947585,214357,555
"664","MER51C:ERV1:LTR",13.7519553072626,62.5088877602844,406.061452513967,179,226.014819092828,72685,130
"665","MER51D:ERV1:LTR",14.9167741935484,67.8035190615836,243.761290322581,155,205.85182805894,37783,53
"666","MER51E:ERV1:LTR",14.5550200803213,66.1591821832786,291.939759036145,249,173.82228243963,72693,154
"667","MER52-int:ERV1:LTR",16.9508130081301,77.0491500369549,1049.34959349593,492,1326.69368819681,516280,377
"668","MER52A:ERV1:LTR",20.6893267651888,94.042394387222,1064.41598248495,1827,605.196635037704,1944688,1567
"669","MER52C:ERV1:LTR",15.2930666666667,69.5139393939394,816.456,375,429.667310125374,306171,319
"670","MER52D:ERV1:LTR",19.8615620214395,90.2798273701796,885.456355283308,653,730.20110685421,578203,471
"671","MER53:hAT:DNA",17.2272975277067,78.3058978532124,127.847911338448,5865,52.9289987764665,749828,243
"672","MER54A:ERVL:LTR",19.8901179941003,90.4096272459104,454.777286135693,678,279.265187339883,308339,536
"673","MER54B:ERVL:LTR",18.5688940092166,84.4040636782572,397.834101382489,434,258.48550758889,172660,306
"674","MER57-int:ERV1:LTR",13.731875,62.4176136363636,724.346875,1280,816.884927719243,927164,914
"675","MER57A-int:ERV1:LTR",19.1664383561644,87.1201743462018,492.0937829294,1898,611.993721266058,933994,1150
"676","MER57A1:ERV1:LTR",12.8828463713478,58.5583925970354,351.473138548539,1061,130.441942859753,372913,868
"677","MER57B1:ERV1:LTR",13.0054294175716,59.115588261689,301.354392892399,1013,138.508906453514,305272,762
"678","MER57B2:ERV1:LTR",16.2305253623188,73.7751152832675,272.496376811594,1104,148.135667112325,300836,740
"679","MER57C1:ERV1:LTR",19.2057894736842,87.299043062201,269.421052631579,190,123.209640156351,51190,135
"680","MER57C2:ERV1:LTR",18.241113490364,82.9141522289274,294.779443254818,467,132.3082001768,137662,332
"681","MER57D:ERV1:LTR",18.5908296943231,84.5037713378325,279.958515283843,458,130.336294628825,128221,317
"682","MER57E1:ERV1:LTR",19.9197604790419,90.5443658138269,265.622754491018,501,113.008687281986,133077,353
"683","MER57E2:ERV1:LTR",18.5828947368421,84.4677033492823,275.105263157895,76,119.099463077141,20908,55
"684","MER57E3:ERV1:LTR",18.8012295081967,85.4601341281669,201.491803278689,244,149.982728547585,49164,102
"685","MER57F:ERV1:LTR",18.8167053364269,85.5304788019405,287.018561484919,431,142.058273757786,123705,283
"686","MER58A:hAT-Charlie:DNA",22.7938953919099,103.608615417772,178.863461253519,13498,50.4247582691869,2414299,6502
"687","MER58B:hAT-Charlie:DNA",21.7040615647713,98.6548252944149,199.864899529713,7017,101.328231404594,1402452,3411
"688","MER58C:hAT-Charlie:DNA",23.2723689246077,105.783495111853,138.291236127057,2613,56.4862373611506,361355,399
"689","MER58D:hAT-Charlie:DNA",19.7591854419411,89.8144792815503,130.850953206239,1154,99.528979004659,151002,249
"690","MER5A:hAT-Charlie:DNA",25.3540276063937,115.245580029062,126.877033891009,34847,46.2476191823812,4421284,245
"691","MER5A1:hAT-Charlie:DNA",21.4200966547417,97.3640757033715,125.555702002134,15933,36.9966713582972,2000479,11
"692","MER5B:hAT-Charlie:DNA",25.6300958799695,116.500435818043,117.104665623621,24927,45.6385507432564,2919068,75
"693","MER5C:hAT-Charlie:DNA",22.3750744047619,101.704883658009,186.024553571429,1344,83.906359312535,250017,636
"694","MER5C1:hAT-Charlie:DNA",24.1863636363636,109.938016528926,157.866883116883,616,70.9805319057193,97246,236
"695","MER6:TcMar-Tigger:DNA",17.0441558441558,77.4734356552538,436.009445100354,847,276.379304589268,369300,625
"696","MER61-int:ERV1:LTR",13.7993061578491,62.724118899314,935.322636600174,1153,1031.69871970737,1078427,875
"697","MER61A:ERV1:LTR",15.5203201970443,70.5469099865652,304.341133004926,812,69.915507454964,247125,735
"698","MER61B:ERV1:LTR",16.4104408352668,74.5929128875765,322.721577726218,431,98.8667013020168,139093,383
"699","MER61C:ERV1:LTR",14.887898089172,67.6722640416908,351.993630573248,314,100.514332061235,110526,279
"700","MER61D:ERV1:LTR",15.2922794117647,69.5103609625668,356.025735294118,272,125.289786896476,96839,226
"701","MER61E:ERV1:LTR",15.6086567164179,70.9484396200814,380.376119402985,335,219.878032392071,127426,223
"702","MER61F:ERV1:LTR",15.1863354037267,69.0287972896669,428.608695652174,161,215.602532855978,69006,122
"703","MER63A:hAT-Blackjack:DNA",25.0753767415411,113.978985188823,173.31106056298,3517,40.3206209566513,609535,1003
"704","MER63B:hAT-Blackjack:DNA",21.8963318049187,99.5287809314487,189.873280533556,2399,126.866454838689,455506,793
"705","MER63C:hAT-Blackjack:DNA",21.3143658810325,96.8834812774207,403.314253647587,891,282.32433338905,359353,598
"706","MER63D:hAT-Blackjack:DNA",21.3386218876665,96.9937358530294,162.011580775912,1727,143.978838747836,279794,455
"707","MER65-int:ERV1:LTR",22.4249217935349,101.931462697886,556.677789363921,959,581.52423307221,533854,685
"708","MER65A:ERV1:LTR",16.1307147912243,73.3214308692016,296.22576079264,1413,148.324220375756,418567,967
"709","MER65B:ERV1:LTR",22.568932038835,102.586054721977,219.73786407767,206,155.037648372828,45266,83
"710","MER65C:ERV1:LTR",18.8714494875549,85.7793158525223,314.664714494876,683,147.594416422074,214916,499
"711","MER65D:ERV1:LTR",21.3018987341772,96.8268124280783,252.411392405063,474,157.954945662894,119643,252
"712","MER66-int:ERV1:LTR",21.3163319946452,96.8924181574784,676.821954484606,747,868.434887935981,505586,528
"713","MER66A:ERV1:LTR",19.0442073170732,86.564578713969,346.560975609756,328,127.824238804526,113672,273
"714","MER66B:ERV1:LTR",17.1601393728223,78.0006335128286,302.015331010453,1435,179.637290811657,433392,937
"715","MER66C:ERV1:LTR",15.8392190152801,71.9964500694552,273.947368421053,589,203.714475090162,161355,314
"716","MER66D:ERV1:LTR",16.2037037037037,73.6531986531987,299.374485596708,243,193.519052405302,72748,145
"717","MER67A:ERV1:LTR",20.0189979123173,90.9954450559879,254.453027139875,479,187.263137380453,121883,227
"718","MER67B:ERV1:LTR",20.9867768595041,95.3944402704733,343.101239669422,484,222.414438101246,166061,308
"719","MER67C:ERV1:LTR",19.7020097442144,89.554589746429,318.856272838003,1642,214.108241006231,523562,992
"720","MER67D:ERV1:LTR",20.816485686081,94.6203894821861,318.534057255676,1013,170.461365561918,322675,679
"721","MER68-int:ERVL:LTR",23.0936170212766,104.970986460348,409.167553191489,376,424.085156367284,153847,234
"722","MER68:ERVL:LTR",20.5128,93.24,369.033333333333,1500,180.8934433512,553550,1113
"723","MER68B:ERVL:LTR",22.4902222222222,102.228282828283,325.546666666667,450,182.866677249046,146496,308
"724","MER6A:TcMar-Tigger:DNA",16.5606862745098,75.2758467023173,363.73137254902,1020,200.533993692294,371006,735
"725","MER6B:TcMar-Tigger:DNA",19.5761413843888,88.982460838131,168.076583210604,679,50.0024190812009,114124,214
"726","MER6C:TcMar-Tigger:DNA",17.7245283018868,80.5660377358491,137.880503144654,159,61.1535072821649,21923,20
"727","MER70-int:ERVL:LTR",22.9085271317829,104.129668780832,645.08527131783,258,678.175206991197,166432,181
"728","MER70A:ERVL:LTR",21.0158878504673,95.5267629566695,386.145794392523,535,131.888448978115,206588,460
"729","MER70B:ERVL:LTR",22.4705636743215,102.13892579237,321.776617954071,479,170.627902051254,154131,333
"730","MER70C:ERVL:LTR",22.9076363636364,104.125619834711,355.218181818182,275,162.397175880335,97685,208
"731","MER72:ERV1:LTR",17.1424552429668,77.9202511043943,417.074168797954,782,254.293522363967,326152,557
"732","MER72B:ERV1:LTR",18.4453038674033,83.8422903063787,396.265193370166,181,268.950091102402,71724,120
"733","MER73:ERVL:LTR",17.7946428571429,80.8847402597403,400.15,280,220.526314882273,112042,213
"734","MER74A:ERVL:LTR",20.8575221238938,94.8069187449719,367.757901390645,1582,175.679298327932,581793,1191
"735","MER74B:ERVL:LTR",23.9034297963558,108.651953619799,332.581993569132,933,179.351744510923,310299,652
"736","MER74C:ERVL:LTR",21.0716738197425,95.780335544284,318.223175965665,233,138.971567342118,74146,174
"737","MER75:PiggyBac:DNA",11.6732631578947,53.0602870813397,381.976842105263,475,165.376674928056,181439,379
"738","MER75A:PiggyBac:DNA",13.9978260869565,63.6264822134387,72.6413043478261,92,12.1434480337387,6683,NA
"739","MER75B:PiggyBac:DNA",8.65486725663717,39.3403057119871,170.725663716814,113,70.6380674115303,19292,51
"740","MER76-int:ERVL:LTR",27.8846666666667,126.748484848485,538.593333333333,150,598.732599855523,80789,106
"741","MER76:ERVL:LTR",23.1090529247911,105.041149658141,382.688022284122,718,219.144953451863,274770,528
"742","MER77:ERVL:LTR",22.8423938223938,103.829062829063,379.596911196911,1295,201.388494710819,491578,928
"743","MER77B:ERVL:LTR",22.6536565977742,102.971166353519,397.99920508744,1258,224.143068938982,500683,922
