"","mark","family.group","functional.group","family.cluster","no.subfamilies.FG","subfamily.count_200bp.FG","intersect.count_200bp.FG","uniqueID.FG","pvalue","mean.value","sd.value","log2FC","perC"
"8775","ENCFF472HMD","G19","PG1","MER11D",2,72,0,"ENCFF472HMD G19 PG1 MER11D",2,0.45,0.715979233376404,-0.53605290024021,0
"8776","ENCFF472HMD","G19","PG2","MER11D",1,158,0,"ENCFF472HMD G19 PG2 MER11D",2,1.07,0.923924436107393,-1.0496307677246,0
"8777","ENCFF472HMD","G2","PG1","LTR5",3,91,0,"ENCFF472HMD G2 PG1 LTR5",2,1.23,0.930460948002427,-1.15704371014558,0
"8778","ENCFF472HMD","G2","PG2","LTR5",4,102,0,"ENCFF472HMD G2 PG2 LTR5",2,1.41,1.20684077096552,-1.26903314645524,0
"8779","ENCFF472HMD","G2","PG3","LTR5",1,68,0,"ENCFF472HMD G2 PG3 LTR5",2,0.69,0.860995430483305,-0.75702324650746,0
"8780","ENCFF472HMD","G2","PG4","LTR5",7,282,0,"ENCFF472HMD G2 PG4 LTR5",2,2.7,1.43899516007076,-1.88752527074159,0
"8781","ENCFF472HMD","G2","PG5","LTR5",13,360,2,"ENCFF472HMD G2 PG5 LTR5",1.86,3.88,2.03146958797534,-0.701918647067005,0.00555555555555556
"8782","ENCFF472HMD","G2","PG6","LTR5",1,258,0,"ENCFF472HMD G2 PG6 LTR5",2,2.46,1.63558904225711,-1.790772037862,0
"8783","ENCFF472HMD","G3","PG1","LTR6",6,71,0,"ENCFF472HMD G3 PG1 LTR6",2,0.27,0.489382212074519,-0.344828496997441,0
"8784","ENCFF472HMD","G3","PG2","LTR6",2,26,0,"ENCFF472HMD G3 PG2 LTR6",2,0.11,0.31446603773522,-0.150559676575381,0
"8785","ENCFF472HMD","G3","PG3","LTR6",1,54,0,"ENCFF472HMD G3 PG3 LTR6",2,0.65,0.891882585015845,-0.722466024471091,0
"8786","ENCFF472HMD","G3","PG4","LTR6",3,138,0,"ENCFF472HMD G3 PG4 LTR6",2,0.8,0.876171654230361,-0.84799690655495,0
"8787","ENCFF472HMD","G4","PG1","LTR2",13,758,1,"ENCFF472HMD G4 PG1 LTR2",1.96,4.16,1.8841175626534,-1.36737106564853,0.00131926121372032
"8788","ENCFF472HMD","G4","PG2","LTR2",2,51,0,"ENCFF472HMD G4 PG2 LTR2",2,0.28,0.514045157785212,-0.356143810225275,0
"8789","ENCFF472HMD","G4","PG3","LTR2",4,138,0,"ENCFF472HMD G4 PG3 LTR2",2,1.47,1.20147216094896,-1.30451104180995,0
"8790","ENCFF472HMD","G4","PG4","LTR2",5,272,0,"ENCFF472HMD G4 PG4 LTR2",2,3.28,1.61483025971053,-2.09761079662642,0
"8791","ENCFF472HMD","G5","PG1","MER11A",10,682,0,"ENCFF472HMD G5 PG1 MER11A",2,5.24,2.24787217005979,-2.64154602908752,0
"8792","ENCFF472HMD","G5","PG2","MER11A",8,165,0,"ENCFF472HMD G5 PG2 MER11A",2,1.59,1.23986802816781,-1.37295209791183,0
"8793","ENCFF472HMD","G5","PG3","MER11A",13,247,0,"ENCFF472HMD G5 PG3 MER11A",2,1.5,1.27525002500005,-1.32192809488736,0
"8794","ENCFF472HMD","G5","PG4","MER11A",32,986,0,"ENCFF472HMD G5 PG4 MER11A",2,7.82,2.41368154193104,-3.1407786557828,0
"8795","ENCFF472HMD","G6","PG1","LTR7",2,60,0,"ENCFF472HMD G6 PG1 LTR7",2,0.24,0.534090371802868,-0.31034012061215,0
"8796","ENCFF472HMD","G6","PG10","LTR7",2,143,0,"ENCFF472HMD G6 PG10 LTR7",2,0.5,0.689019212175883,-0.584962500721156,0
"8797","ENCFF472HMD","G6","PG11","LTR7",1,84,0,"ENCFF472HMD G6 PG11 LTR7",2,0.35,0.538891492235719,-0.432959407276106,0
"8798","ENCFF472HMD","G6","PG12","LTR7",4,620,2,"ENCFF472HMD G6 PG12 LTR7",1.44,2.38,1.52275667090572,-0.172060745786303,0.0032258064516129
"8799","ENCFF472HMD","G6","PG2","LTR7",3,501,0,"ENCFF472HMD G6 PG2 LTR7",2,3.03,1.74919895086207,-2.01077983875324,0
"8800","ENCFF472HMD","G6","PG3","LTR7",3,133,0,"ENCFF472HMD G6 PG3 LTR7",2,0.53,0.626921289342054,-0.613531652917927,0
"8801","ENCFF472HMD","G6","PG4","LTR7",1,28,0,"ENCFF472HMD G6 PG4 LTR7",2,0.11,0.31446603773522,-0.150559676575381,0
"8802","ENCFF472HMD","G6","PG5","LTR7",2,24,0,"ENCFF472HMD G6 PG5 LTR7",2,0.34,0.554504055417765,-0.422233000683048,0
"8803","ENCFF472HMD","G6","PG6","LTR7",2,35,0,"ENCFF472HMD G6 PG6 LTR7",2,0.33,0.569511575249735,-0.411426245726465,0
"8804","ENCFF472HMD","G6","PG7","LTR7",1,47,0,"ENCFF472HMD G6 PG7 LTR7",2,0.32,0.601009252185124,-0.400537929583729,0
"8805","ENCFF472HMD","G6","PG8","LTR7",5,134,0,"ENCFF472HMD G6 PG8 LTR7",2,0.5,0.689019212175883,-0.584962500721156,0
"8806","ENCFF472HMD","G6","PG9","LTR7",10,1565,1,"ENCFF472HMD G6 PG9 LTR7",1.96,5.1,2.33765832932156,-1.60880924267552,0.000638977635782748
"8807","ENCFF472HMD","G8","PG1","LTR13",3,152,0,"ENCFF472HMD G8 PG1 LTR13",2,1.88,1.23321047709143,-1.52606881166759,0
"8808","ENCFF472HMD","G8","PG2","LTR13",5,106,0,"ENCFF472HMD G8 PG2 LTR13",2,1.12,0.987599886266465,-1.08406426478847,0
"8809","ENCFF472HMD","G8","PG3","LTR13",9,360,0,"ENCFF472HMD G8 PG3 LTR13",2,4.05,2.05664726674216,-2.33628338786443,0
"8810","ENCFF472HMD","G9","PG1","LTR23",2,332,2,"ENCFF472HMD G9 PG1 LTR23",0.58,1.11,0.863338598322544,0.507719501788696,0.00602409638554217
"8811","ENCFF472HMD","G9","PG2","LTR23",1,353,5,"ENCFF472HMD G9 PG2 LTR23",0.06,1.52,1.36685142875253,1.25153876699596,0.0141643059490085
"8812","ENCFF472HMD","G9","PG3","LTR23",3,80,0,"ENCFF472HMD G9 PG3 LTR23",2,0.66,0.976698210267324,-0.7311832415722,0
"8813","ENCFF472HMD","G9","PG4","LTR23",1,31,0,"ENCFF472HMD G9 PG4 LTR23",2,0.08,0.272659924344291,-0.111031312388744,0
"8814","ENCFF472HMD","G9","PG5","LTR23",1,58,0,"ENCFF472HMD G9 PG5 LTR23",2,0.17,0.377525168068637,-0.22650852980868,0
"8815","ENCFF472HMD","G9","PG6","LTR23",2,199,1,"ENCFF472HMD G9 PG6 LTR23",1.08,0.74,0.811781928223276,0.200912693925996,0.0050251256281407
"8816","ENCFF472HMD",NA,NA,NA,72,1848,4,"ENCFF472HMD NA NA NA",1.74,6.15,2.50806779023296,-0.516015147003665,0.00216450216450216
"8817","ENCFF483UZG","G1","PG1","MER9a",1,28,0,"ENCFF483UZG G1 PG1 MER9a",2,0.01,0.1,-0.0143552929770701,0
"8818","ENCFF483UZG","G1","PG2","MER9a",7,516,0,"ENCFF483UZG G1 PG2 MER9a",2,0.2,0.402015126103685,-0.263034405833794,0
"8819","ENCFF483UZG","G1","PG3","MER9a",6,601,0,"ENCFF483UZG G1 PG3 MER9a",2,0.24,0.494821669744248,-0.31034012061215,0
"8820","ENCFF483UZG","G10","PG1","LTR14",2,85,0,"ENCFF483UZG G10 PG1 LTR14",2,0.06,0.238683256575942,-0.0840642647884746,0
"8821","ENCFF483UZG","G10","PG2","LTR14",2,120,0,"ENCFF483UZG G10 PG2 LTR14",2,0.07,0.256432399976243,-0.0976107966264223,0
"8822","ENCFF483UZG","G11","PG1","LTR14A",3,34,0,"ENCFF483UZG G11 PG1 LTR14A",2,0.03,0.171446607997765,-0.0426443374084937,0
"8823","ENCFF483UZG","G11","PG2","LTR14A",6,258,0,"ENCFF483UZG G11 PG2 LTR14A",2,0.18,0.38612291966537,-0.238786859587116,0
"8824","ENCFF483UZG","G11","PG3","LTR14A",2,89,0,"ENCFF483UZG G11 PG3 LTR14A",2,0.05,0.21904291355759,-0.070389327891398,0
"8825","ENCFF483UZG","G12","PG1","LTR17",4,237,0,"ENCFF483UZG G12 PG1 LTR17",2,0.15,0.358870281282637,-0.20163386116965,0
"8826","ENCFF483UZG","G12","PG2","LTR17",2,76,0,"ENCFF483UZG G12 PG2 LTR17",2,0.01,0.1,-0.0143552929770701,0
"8827","ENCFF483UZG","G12","PG3","LTR17",7,448,0,"ENCFF483UZG G12 PG3 LTR17",2,0.19,0.486068540704525,-0.250961573533219,0
"8828","ENCFF483UZG","G13","PG1","LTR22",3,137,0,"ENCFF483UZG G13 PG1 LTR22",2,0.08,0.272659924344291,-0.111031312388744,0
"8829","ENCFF483UZG","G13","PG2","LTR22",2,25,0,"ENCFF483UZG G13 PG2 LTR22",2,0.01,0.1,-0.0143552929770701,0
"8830","ENCFF483UZG","G13","PG3","LTR22",7,182,0,"ENCFF483UZG G13 PG3 LTR22",2,0.06,0.238683256575942,-0.0840642647884746,0
"8831","ENCFF483UZG","G13","PG4","LTR22",12,170,0,"ENCFF483UZG G13 PG4 LTR22",2,0.03,0.171446607997765,-0.0426443374084937,0
"8832","ENCFF483UZG","G13","PG5","LTR22",1,88,0,"ENCFF483UZG G13 PG5 LTR22",2,0.02,0.14070529413629,-0.028569152196771,0
"8833","ENCFF483UZG","G13","PG6","LTR22",7,142,0,"ENCFF483UZG G13 PG6 LTR22",2,0.07,0.293188669562103,-0.0976107966264223,0
"8834","ENCFF483UZG","G14","PG1","LTR15",1,30,0,"ENCFF483UZG G14 PG1 LTR15",2,0.03,0.171446607997765,-0.0426443374084937,0
"8835","ENCFF483UZG","G14","PG2","LTR15",2,31,0,"ENCFF483UZG G14 PG2 LTR15",2,0.04,0.196946385566932,-0.0565835283663676,0
"8836","ENCFF483UZG","G14","PG3","LTR15",2,31,0,"ENCFF483UZG G14 PG3 LTR15",2,0,0,0,0
"8837","ENCFF483UZG","G14","PG4","LTR15",4,206,0,"ENCFF483UZG G14 PG4 LTR15",2,0.19,0.419114024647906,-0.250961573533219,0
"8838","ENCFF483UZG","G15","PG1","LTR61",3,72,0,"ENCFF483UZG G15 PG1 LTR61",2,0.04,0.196946385566932,-0.0565835283663676,0
"8839","ENCFF483UZG","G15","PG2","LTR61",2,49,0,"ENCFF483UZG G15 PG2 LTR61",2,0.08,0.272659924344291,-0.111031312388744,0
"8840","ENCFF483UZG","G16","PG1","LTR66",3,178,0,"ENCFF483UZG G16 PG1 LTR66",2,0.16,0.394917201397453,-0.214124805352847,0
"8841","ENCFF483UZG","G17","PG1","LTR4",3,40,0,"ENCFF483UZG G17 PG1 LTR4",2,0,0,0,0
"8842","ENCFF483UZG","G17","PG2","LTR4",1,108,0,"ENCFF483UZG G17 PG2 LTR4",2,0.13,0.366666666666666,-0.176322772640463,0
"8843","ENCFF483UZG","G17","PG3","LTR4",4,77,0,"ENCFF483UZG G17 PG3 LTR4",2,0.02,0.14070529413629,-0.028569152196771,0
"8844","ENCFF483UZG","G18","PG1","LTR25",27,780,0,"ENCFF483UZG G18 PG1 LTR25",2,0.3,0.577350269189626,-0.37851162325373,0
"8845","ENCFF483UZG","G18","PG2","LTR25",4,415,0,"ENCFF483UZG G18 PG2 LTR25",2,0.12,0.326598632371091,-0.16349873228288,0
"8846","ENCFF483UZG","G18","PG3","LTR25",7,212,0,"ENCFF483UZG G18 PG3 LTR25",2,0.04,0.196946385566932,-0.0565835283663676,0
"8847","ENCFF483UZG","G18","PG4","LTR25",4,109,0,"ENCFF483UZG G18 PG4 LTR25",2,0.01,0.1,-0.0143552929770701,0
"8848","ENCFF483UZG","G18","PG5","LTR25",4,197,0,"ENCFF483UZG G18 PG5 LTR25",2,0.07,0.256432399976243,-0.0976107966264223,0
"8849","ENCFF483UZG","G18","PG6","LTR25",5,112,0,"ENCFF483UZG G18 PG6 LTR25",2,0.04,0.196946385566932,-0.0565835283663676,0
"8850","ENCFF483UZG","G18","PG7","LTR25",8,178,0,"ENCFF483UZG G18 PG7 LTR25",2,0.15,0.385992097056273,-0.20163386116965,0
"8851","ENCFF483UZG","G19","PG1","MER11D",2,72,0,"ENCFF483UZG G19 PG1 MER11D",2,0.05,0.261116483933547,-0.070389327891398,0
"8852","ENCFF483UZG","G19","PG2","MER11D",1,158,0,"ENCFF483UZG G19 PG2 MER11D",2,0.17,0.377525168068637,-0.22650852980868,0
"8853","ENCFF483UZG","G2","PG1","LTR5",3,91,0,"ENCFF483UZG G2 PG1 LTR5",2,0.19,0.442559132612339,-0.250961573533219,0
"8854","ENCFF483UZG","G2","PG2","LTR5",4,102,0,"ENCFF483UZG G2 PG2 LTR5",2,0.19,0.442559132612339,-0.250961573533219,0
"8855","ENCFF483UZG","G2","PG3","LTR5",1,68,0,"ENCFF483UZG G2 PG3 LTR5",2,0.11,0.31446603773522,-0.150559676575381,0
"8856","ENCFF483UZG","G2","PG4","LTR5",7,282,0,"ENCFF483UZG G2 PG4 LTR5",2,0.27,0.583528106011228,-0.344828496997441,0
"8857","ENCFF483UZG","G2","PG5","LTR5",13,360,0,"ENCFF483UZG G2 PG5 LTR5",2,0.45,0.687184270936277,-0.53605290024021,0
"8858","ENCFF483UZG","G2","PG6","LTR5",1,258,0,"ENCFF483UZG G2 PG6 LTR5",2,0.3,0.541229427257326,-0.37851162325373,0
"8859","ENCFF483UZG","G3","PG1","LTR6",6,71,0,"ENCFF483UZG G3 PG1 LTR6",2,0,0,0,0
"8860","ENCFF483UZG","G3","PG2","LTR6",2,26,0,"ENCFF483UZG G3 PG2 LTR6",2,0,0,0,0
"8861","ENCFF483UZG","G3","PG3","LTR6",1,54,0,"ENCFF483UZG G3 PG3 LTR6",2,0.07,0.293188669562103,-0.0976107966264223,0
"8862","ENCFF483UZG","G3","PG4","LTR6",3,138,0,"ENCFF483UZG G3 PG4 LTR6",2,0.09,0.320825954263824,-0.124328135002202,0
"8863","ENCFF483UZG","G4","PG1","LTR2",13,758,0,"ENCFF483UZG G4 PG1 LTR2",2,0.46,0.702376916856849,-0.545968369105293,0
"8864","ENCFF483UZG","G4","PG2","LTR2",2,51,0,"ENCFF483UZG G4 PG2 LTR2",2,0.05,0.21904291355759,-0.070389327891398,0
"8865","ENCFF483UZG","G4","PG3","LTR2",4,138,0,"ENCFF483UZG G4 PG3 LTR2",2,0.16,0.368452949177471,-0.214124805352847,0
"8866","ENCFF483UZG","G4","PG4","LTR2",5,272,0,"ENCFF483UZG G4 PG4 LTR2",2,0.19,0.394277244403662,-0.250961573533219,0
"8867","ENCFF483UZG","G5","PG1","MER11A",10,682,0,"ENCFF483UZG G5 PG1 MER11A",2,0.57,0.819645156038991,-0.650764559116902,0
"8868","ENCFF483UZG","G5","PG2","MER11A",8,165,0,"ENCFF483UZG G5 PG2 MER11A",2,0.12,0.326598632371091,-0.16349873228288,0
"8869","ENCFF483UZG","G5","PG3","MER11A",13,247,0,"ENCFF483UZG G5 PG3 MER11A",2,0.13,0.337997668989631,-0.176322772640463,0
"8870","ENCFF483UZG","G5","PG4","MER11A",32,986,0,"ENCFF483UZG G5 PG4 MER11A",2,0.94,1.03299114568844,-0.956056652412403,0
"8871","ENCFF483UZG","G6","PG1","LTR7",2,60,0,"ENCFF483UZG G6 PG1 LTR7",2,0.05,0.21904291355759,-0.070389327891398,0
"8872","ENCFF483UZG","G6","PG10","LTR7",2,143,0,"ENCFF483UZG G6 PG10 LTR7",2,0.05,0.261116483933547,-0.070389327891398,0
"8873","ENCFF483UZG","G6","PG11","LTR7",1,84,0,"ENCFF483UZG G6 PG11 LTR7",2,0.03,0.171446607997765,-0.0426443374084937,0
"8874","ENCFF483UZG","G6","PG12","LTR7",4,620,0,"ENCFF483UZG G6 PG12 LTR7",2,0.2,0.449466574975494,-0.263034405833794,0
"8875","ENCFF483UZG","G6","PG2","LTR7",3,501,0,"ENCFF483UZG G6 PG2 LTR7",2,0.37,0.597215762238964,-0.454175893185802,0
"8876","ENCFF483UZG","G6","PG3","LTR7",3,133,0,"ENCFF483UZG G6 PG3 LTR7",2,0.04,0.196946385566932,-0.0565835283663676,0
"8877","ENCFF483UZG","G6","PG4","LTR7",1,28,0,"ENCFF483UZG G6 PG4 LTR7",2,0.01,0.1,-0.0143552929770701,0
"8878","ENCFF483UZG","G6","PG5","LTR7",2,24,0,"ENCFF483UZG G6 PG5 LTR7",2,0.01,0.1,-0.0143552929770701,0
"8879","ENCFF483UZG","G6","PG6","LTR7",2,35,0,"ENCFF483UZG G6 PG6 LTR7",2,0.01,0.1,-0.0143552929770701,0
"8880","ENCFF483UZG","G6","PG7","LTR7",1,47,0,"ENCFF483UZG G6 PG7 LTR7",2,0.05,0.21904291355759,-0.070389327891398,0
"8881","ENCFF483UZG","G6","PG8","LTR7",5,134,0,"ENCFF483UZG G6 PG8 LTR7",2,0.08,0.272659924344291,-0.111031312388744,0
"8882","ENCFF483UZG","G6","PG9","LTR7",10,1565,0,"ENCFF483UZG G6 PG9 LTR7",2,0.53,0.673525325163326,-0.613531652917927,0
"8883","ENCFF483UZG","G8","PG1","LTR13",3,152,0,"ENCFF483UZG G8 PG1 LTR13",2,0.22,0.483672817035849,-0.286881147788162,0
"8884","ENCFF483UZG","G8","PG2","LTR13",5,106,0,"ENCFF483UZG G8 PG2 LTR13",2,0.16,0.41971611377408,-0.214124805352847,0
"8885","ENCFF483UZG","G8","PG3","LTR13",9,360,0,"ENCFF483UZG G8 PG3 LTR13",2,0.69,0.837203135988567,-0.75702324650746,0
"8886","ENCFF483UZG","G9","PG1","LTR23",2,332,0,"ENCFF483UZG G9 PG1 LTR23",2,0.24,0.429234695990928,-0.31034012061215,0
"8887","ENCFF483UZG","G9","PG2","LTR23",1,353,0,"ENCFF483UZG G9 PG2 LTR23",2,0.2,0.449466574975494,-0.263034405833794,0
"8888","ENCFF483UZG","G9","PG3","LTR23",3,80,0,"ENCFF483UZG G9 PG3 LTR23",2,0.05,0.21904291355759,-0.070389327891398,0
"8889","ENCFF483UZG","G9","PG4","LTR23",1,31,0,"ENCFF483UZG G9 PG4 LTR23",2,0,0,0,0
"8890","ENCFF483UZG","G9","PG5","LTR23",1,58,0,"ENCFF483UZG G9 PG5 LTR23",2,0.06,0.238683256575942,-0.0840642647884746,0
"8891","ENCFF483UZG","G9","PG6","LTR23",2,199,0,"ENCFF483UZG G9 PG6 LTR23",2,0.07,0.256432399976243,-0.0976107966264223,0
"8892","ENCFF483UZG",NA,NA,NA,72,1848,0,"ENCFF483UZG NA NA NA",2,0.69,0.917781690993688,-0.75702324650746,0
"8893","ENCFF486IQC","G1","PG1","MER9a",1,28,0,"ENCFF486IQC G1 PG1 MER9a",2,0.29,0.518252697615611,-0.36737106564853,0
"8894","ENCFF486IQC","G1","PG2","MER9a",7,516,0,"ENCFF486IQC G1 PG2 MER9a",2,1.33,1.02548337949289,-1.22032995487956,0
"8895","ENCFF486IQC","G1","PG3","MER9a",6,601,0,"ENCFF486IQC G1 PG3 MER9a",2,1.88,1.23321047709143,-1.52606881166759,0
"8896","ENCFF486IQC","G10","PG1","LTR14",2,85,0,"ENCFF486IQC G10 PG1 LTR14",2,0.34,0.654741833616021,-0.422233000683048,0
"8897","ENCFF486IQC","G10","PG2","LTR14",2,120,0,"ENCFF486IQC G10 PG2 LTR14",2,0.28,0.533333333333333,-0.356143810225275,0
"8898","ENCFF486IQC","G11","PG1","LTR14A",3,34,0,"ENCFF486IQC G11 PG1 LTR14A",2,0.08,0.272659924344291,-0.111031312388744,0
"8899","ENCFF486IQC","G11","PG2","LTR14A",6,258,0,"ENCFF486IQC G11 PG2 LTR14A",2,0.68,0.815010689649176,-0.748461233004036,0
"8900","ENCFF486IQC","G11","PG3","LTR14A",2,89,1,"ENCFF486IQC G11 PG3 LTR14A",0.38,0.22,0.483672817035849,0.713118852211838,0.0112359550561798
"8901","ENCFF486IQC","G12","PG1","LTR17",4,237,0,"ENCFF486IQC G12 PG1 LTR17",2,0.71,0.924361641590803,-0.773996325111173,0
"8902","ENCFF486IQC","G12","PG2","LTR17",2,76,0,"ENCFF486IQC G12 PG2 LTR17",2,0.22,0.416333199893226,-0.286881147788162,0
"8903","ENCFF486IQC","G12","PG3","LTR17",7,448,0,"ENCFF486IQC G12 PG3 LTR17",2,1.41,1.11096463681002,-1.26903314645524,0
"8904","ENCFF486IQC","G13","PG1","LTR22",3,137,0,"ENCFF486IQC G13 PG1 LTR22",2,0.42,0.654124443725189,-0.505890929729957,0
"8905","ENCFF486IQC","G13","PG2","LTR22",2,25,0,"ENCFF486IQC G13 PG2 LTR22",2,0.04,0.196946385566932,-0.0565835283663676,0
"8906","ENCFF486IQC","G13","PG3","LTR22",7,182,1,"ENCFF486IQC G13 PG3 LTR22",0.48,0.26,0.484507455822379,0.666576266274808,0.0054945054945055
"8907","ENCFF486IQC","G13","PG4","LTR22",12,170,0,"ENCFF486IQC G13 PG4 LTR22",2,0.39,0.601261300530104,-0.475084882948783,0
"8908","ENCFF486IQC","G13","PG5","LTR22",1,88,0,"ENCFF486IQC G13 PG5 LTR22",2,0.27,0.529054808029367,-0.344828496997441,0
"8909","ENCFF486IQC","G13","PG6","LTR22",7,142,1,"ENCFF486IQC G13 PG6 LTR22",0.28,0.15,0.385992097056273,0.79836613883035,0.00704225352112676
"8910","ENCFF486IQC","G14","PG1","LTR15",1,30,0,"ENCFF486IQC G14 PG1 LTR15",2,0.08,0.272659924344291,-0.111031312388744,0
"8911","ENCFF486IQC","G14","PG2","LTR15",2,31,0,"ENCFF486IQC G14 PG2 LTR15",2,0.13,0.366666666666667,-0.176322772640463,0
"8912","ENCFF486IQC","G14","PG3","LTR15",2,31,0,"ENCFF486IQC G14 PG3 LTR15",2,0.05,0.21904291355759,-0.070389327891398,0
"8913","ENCFF486IQC","G14","PG4","LTR15",4,206,0,"ENCFF486IQC G14 PG4 LTR15",2,0.87,0.83672038943784,-0.903038270112912,0
"8914","ENCFF486IQC","G15","PG1","LTR61",3,72,1,"ENCFF486IQC G15 PG1 LTR61",0.62,0.4,0.681649810860726,0.514573172829758,0.0138888888888889
"8915","ENCFF486IQC","G15","PG2","LTR61",2,49,0,"ENCFF486IQC G15 PG2 LTR61",2,0.14,0.348735088019777,-0.189033824390017,0
"8916","ENCFF486IQC","G16","PG1","LTR66",3,178,0,"ENCFF486IQC G16 PG1 LTR66",2,1.08,0.906541880895848,-1.05658352836637,0
"8917","ENCFF486IQC","G17","PG1","LTR4",3,40,1,"ENCFF486IQC G17 PG1 LTR4",0.2,0.1,0.301511344577763,0.862496476250065,0.025
"8918","ENCFF486IQC","G17","PG2","LTR4",1,108,1,"ENCFF486IQC G17 PG2 LTR4",0.6,0.35,0.592461054424762,0.567040592723894,0.00925925925925926
"8919","ENCFF486IQC","G17","PG3","LTR4",4,77,3,"ENCFF486IQC G17 PG3 LTR4",0,0.2,0.471404520791031,1.73696559416621,0.038961038961039
"8920","ENCFF486IQC","G18","PG1","LTR25",27,780,1,"ENCFF486IQC G18 PG1 LTR25",1.56,1.5,1.22680499878771,-0.321928094887362,0.00128205128205128
"8921","ENCFF486IQC","G18","PG2","LTR25",4,415,3,"ENCFF486IQC G18 PG2 LTR25",0.1,0.84,0.918056797169044,1.12029423371771,0.0072289156626506
"8922","ENCFF486IQC","G18","PG3","LTR25",7,212,0,"ENCFF486IQC G18 PG3 LTR25",2,0.36,0.611671001553461,-0.443606651475615,0
"8923","ENCFF486IQC","G18","PG4","LTR25",4,109,1,"ENCFF486IQC G18 PG4 LTR25",0.46,0.27,0.529054808029367,0.655171503002559,0.0091743119266055
"8924","ENCFF486IQC","G18","PG5","LTR25",4,197,1,"ENCFF486IQC G18 PG5 LTR25",0.7,0.42,0.622474696252585,0.494109070270043,0.0050761421319797
"8925","ENCFF486IQC","G18","PG6","LTR25",5,112,0,"ENCFF486IQC G18 PG6 LTR25",2,0.45,0.729950876996722,-0.53605290024021,0
"8926","ENCFF486IQC","G18","PG7","LTR25",8,178,0,"ENCFF486IQC G18 PG7 LTR25",2,0.47,0.688359196813978,-0.55581615506164,0
"8927","ENCFF486IQC","G19","PG1","MER11D",2,72,0,"ENCFF486IQC G19 PG1 MER11D",2,0.1,0.362371537669739,-0.137503523749935,0
"8928","ENCFF486IQC","G19","PG2","MER11D",1,158,0,"ENCFF486IQC G19 PG2 MER11D",2,0.49,0.731609544260137,-0.575312330687437,0
"8929","ENCFF486IQC","G2","PG1","LTR5",3,91,0,"ENCFF486IQC G2 PG1 LTR5",2,0.57,0.742028342185162,-0.650764559116902,0
"8930","ENCFF486IQC","G2","PG2","LTR5",4,102,0,"ENCFF486IQC G2 PG2 LTR5",2,0.84,0.906987465528748,-0.879705766282288,0
"8931","ENCFF486IQC","G2","PG3","LTR5",1,68,0,"ENCFF486IQC G2 PG3 LTR5",2,0.24,0.514830559553826,-0.31034012061215,0
"8932","ENCFF486IQC","G2","PG4","LTR5",7,282,0,"ENCFF486IQC G2 PG4 LTR5",2,1.45,1.20079939703482,-1.29278174922785,0
"8933","ENCFF486IQC","G2","PG5","LTR5",13,360,1,"ENCFF486IQC G2 PG5 LTR5",1.7,2.02,1.3778918167207,-0.594548549550354,0.00277777777777778
"8934","ENCFF486IQC","G2","PG6","LTR5",1,258,1,"ENCFF486IQC G2 PG6 LTR5",1.5,1.33,1.11060089295586,-0.220329954879556,0.00387596899224806
"8935","ENCFF486IQC","G3","PG1","LTR6",6,71,0,"ENCFF486IQC G3 PG1 LTR6",2,0.19,0.442559132612339,-0.250961573533219,0
"8936","ENCFF486IQC","G3","PG2","LTR6",2,26,0,"ENCFF486IQC G3 PG2 LTR6",2,0.03,0.171446607997765,-0.0426443374084937,0
"8937","ENCFF486IQC","G3","PG3","LTR6",1,54,0,"ENCFF486IQC G3 PG3 LTR6",2,0.55,0.78334945180064,-0.632268215499513,0
"8938","ENCFF486IQC","G3","PG4","LTR6",3,138,0,"ENCFF486IQC G3 PG4 LTR6",2,0.35,0.641573192719398,-0.432959407276106,0
"8939","ENCFF486IQC","G4","PG1","LTR2",13,758,1,"ENCFF486IQC G4 PG1 LTR2",1.86,2.87,1.64319840862296,-0.952333566369686,0.00131926121372032
"8940","ENCFF486IQC","G4","PG2","LTR2",2,51,0,"ENCFF486IQC G4 PG2 LTR2",2,0.19,0.419114024647906,-0.250961573533219,0
"8941","ENCFF486IQC","G4","PG3","LTR2",4,138,0,"ENCFF486IQC G4 PG3 LTR2",2,1,1.0150384378451,-1,0
"8942","ENCFF486IQC","G4","PG4","LTR2",5,272,0,"ENCFF486IQC G4 PG4 LTR2",2,2.3,1.66059500106912,-1.72246602447109,0
"8943","ENCFF486IQC","G5","PG1","MER11A",10,682,0,"ENCFF486IQC G5 PG1 MER11A",2,2.52,1.57300458815079,-1.81557542886257,0
"8944","ENCFF486IQC","G5","PG2","MER11A",8,165,1,"ENCFF486IQC G5 PG2 MER11A",1.32,1.02,0.953250685122685,-0.0143552929770701,0.00606060606060606
"8945","ENCFF486IQC","G5","PG3","MER11A",13,247,3,"ENCFF486IQC G5 PG3 MER11A",0.04,0.56,0.782639925205233,1.35845397091248,0.0121457489878543
"8946","ENCFF486IQC","G5","PG4","MER11A",32,986,1,"ENCFF486IQC G5 PG4 MER11A",1.92,3.84,1.76795264802442,-1.27500704749987,0.00101419878296146
"8947","ENCFF486IQC","G6","PG1","LTR7",2,60,0,"ENCFF486IQC G6 PG1 LTR7",2,0.16,0.394917201397453,-0.214124805352847,0
"8948","ENCFF486IQC","G6","PG10","LTR7",2,143,0,"ENCFF486IQC G6 PG10 LTR7",2,0.39,0.601261300530104,-0.475084882948783,0
