"","Frame","Family","Type","Motif","Species","thredhold","is_top"
"1802","MER11_combined_F2","All","motif","ZNF530","Comparison","logP_5","yes"
"1803","MER11_combined_F2","All","motif","TFAP2B","Comparison","logP_5",NA
"1804","MER11_combined_F2","All","motif","ETV5::FIGLA","Comparison","logP_5","yes"
"1805","MER11_combined_F2","All","motif","RFX6","Comparison","logP_10","yes"
"1806","MER11_combined_F2","All","motif","INSM1","Comparison","logP_10","yes"
"1807","MER11_combined_F2","All","motif","ZIC3","Comparison","logP_10","yes"
"1808","MER11_combined_F2","All","motif","GSC2","Comparison","logP_10","yes"
"1809","MER11_combined_F2","All","motif","DMBX1","Comparison","logP_10","yes"
"1810","MER11_combined_F2","All","motif","GSC","Comparison","logP_10",NA
"1811","MER11_combined_F2","All","motif","PITX2","Comparison","logP_10",NA
"1812","MER11_combined_F2","All","motif","CRX","Comparison","logP_10",NA
"1813","MER11_combined_F2","All","motif","PITX3","Comparison","logP_10",NA
"1814","MER11_combined_F2","All","motif","PITX1","Comparison","logP_10",NA
"1815","MER11_combined_F2","All","motif","OTX2","Comparison","logP_10",NA
"1816","MER11_combined_F2","All","motif","ZNF136","Comparison","logP_10","yes"
"1817","MER11_combined_F2","All","motif","FOXF2","Comparison","logP_10","yes"
"1818","MER11_combined_F2","All","motif","ZIC1::ZIC2","Comparison","logP_10",NA
"1819","MER11_combined_F2","All","motif","GATA5","Comparison","logP_10","yes"
"1820","MER11_combined_F2","All","motif","ZNF317","Comparison","logP_10","yes"
"1821","MER11_combined_F2","All","motif","TFCP2","Comparison","logP_10","yes"
"1822","MER11_combined_F2","All","motif","TEAD1","Comparison","logP_10","yes"
"1823","MER11_combined_F2","MER11_FG4","motif","SOX15","Comparison","logP_5","yes"
"1824","MER11_combined_F2","MER11_FG4","motif","POU2F1::SOX2","Comparison","logP_5","yes"
"1825","MER11_combined_F2","MER11_FG4","motif","SOX5","Comparison","logP_5",NA
"1826","MER11_combined_F2","MER11_FG4","motif","SOX17","Comparison","logP_5",NA
"1827","MER11_combined_F2","MER11_FG4","motif","SOX13","Comparison","logP_5",NA
"1828","MER11_combined_F2","MER11_FG4","motif","SOX3","Comparison","logP_5",NA
"1829","MER11_combined_F2","MER11_FG4","motif","SOX2","Comparison","logP_5",NA
"1830","MER11_combined_F2","MER11_FG4","motif","ZBED2","Comparison","logP_5","yes"
"1831","MER11_combined_F2","MER11_FG4","motif","IRF6","Comparison","logP_5",NA
"1832","MER11_combined_F2","MER11_FG4","motif","TFAP2C","Comparison","logP_5","yes"
"1833","MER11_combined_F2","MER11_FG4","motif","ZNF317","Comparison","logP_5","yes"
"1834","MER11_combined_F2","MER11_FG4","motif","HSF1","Comparison","logP_5","yes"
"1835","MER11_combined_F2","MER11_FG4","motif","IKZF1","Comparison","logP_5","yes"
"1836","MER11_combined_F2","MER11_FG4","motif","TFAP2A","Comparison","logP_5",NA
"1837","MER11_combined_F2","MER11_FG4","motif","HSF4","Comparison","logP_5",NA
"1838","MER11_combined_F2","MER11_FG4","motif","TFAP2B","Comparison","logP_5",NA
"1839","MER11_combined_F2","MER11_FG4","motif","SOX15","Comparison","logP_10","yes"
"1840","MER11_combined_F2","MER11_FG4","motif","POU2F1::SOX2","Comparison","logP_10","yes"
"1841","MER11_combined_F2","MER11_FG4","motif","SOX5","Comparison","logP_10",NA
"1842","MER11_combined_F2","MER11_FG4","motif","SOX17","Comparison","logP_10",NA
"1843","MER11_combined_F2","MER11_FG4","motif","SOX13","Comparison","logP_10",NA
"1844","MER11_combined_F2","MER11_FG4","motif","SOX3","Comparison","logP_10",NA
"1845","MER11_combined_F2","MER11_FG4","motif","SOX2","Comparison","logP_10",NA
"1846","MER11_combined_F2","MER11C","motif","SOX17","Comparison","logP_5","yes"
"1847","MER11_combined_F2","MER11C","motif","SOX15","Comparison","logP_5",NA
"1848","MER11_combined_F2","MER11C","motif","POU2F1::SOX2","Comparison","logP_5","yes"
"1849","MER11_combined_F2","MER11C","motif","SOX5","Comparison","logP_5",NA
"1850","MER11_combined_F2","MER11C","motif","SOX13","Comparison","logP_5",NA
"1851","MER11_combined_F2","MER11C","motif","SOX2","Comparison","logP_5",NA
"1852","MER11_combined_F2","MER11C","motif","SOX3","Comparison","logP_5",NA
"1853","MER11_combined_F2","MER11C","motif","ZBED2","Comparison","logP_5","yes"
"1854","MER11_combined_F2","MER11C","motif","IRF6","Comparison","logP_5",NA
"1855","MER11_combined_F2","MER11C","motif","HSF1","Comparison","logP_5","yes"
"1856","MER11_combined_F2","MER11C","motif","HSF4","Comparison","logP_5",NA
"1857","MER11_combined_F2","MER11C","motif","IKZF1","Comparison","logP_5","yes"
"1858","MER11_combined_F2","MER11C","motif","ZNF317","Comparison","logP_5","yes"
"1859","MER11_combined_F2","MER11C","motif","SOX17","Comparison","logP_10","yes"
"1860","MER11_combined_F2","MER11C","motif","SOX15","Comparison","logP_10",NA
"1861","MER11_combined_F2","MER11C","motif","POU2F1::SOX2","Comparison","logP_10","yes"
"1862","MER11_combined_F2","MER11C","motif","SOX5","Comparison","logP_10",NA
"1863","MER11_combined_F2","MER11C","motif","SOX13","Comparison","logP_10",NA
"1864","MER11_combined_F2","MER11C","motif","SOX2","Comparison","logP_10",NA
"1865","MER11_combined_F2","MER11C","motif","SOX3","Comparison","logP_10",NA
"1866","MER11_combined_F2","MER11C","motif","ZBED2","Comparison","logP_10","yes"
"1867","MER11_combined_F2","MER11C","motif","IRF6","Comparison","logP_10",NA
"1868","MER11_combined_F2","MER11B","motif","RARB","Comparison","logP_5","yes"
"1869","MER11_combined_F2","MER11B","motif","INSM1","Comparison","logP_5","yes"
"1870","MER11_combined_F2","MER11B","motif","STAT1::STAT2","Comparison","logP_5","yes"
"1871","MER11_combined_F2","MER11B","motif","RFX6","Comparison","logP_5","yes"
"1872","MER11_combined_F2","MER11B","motif","FOXF2","Comparison","logP_5","yes"
"1873","MER11_combined_F2","MER11B","motif","TEAD4","Comparison","logP_5","yes"
"1874","MER11_combined_F2","MER11B","motif","ZNF136","Comparison","logP_5","yes"
"1875","MER11_combined_F2","MER11B","motif","TFAP2A","Comparison","logP_5","yes"
"1876","MER11_combined_F2","MER11B","motif","DMBX1","Comparison","logP_5","yes"
"1877","MER11_combined_F2","MER11B","motif","CRX","Comparison","logP_5","yes"
"1878","MER11_combined_F2","MER11B","motif","PITX2","Comparison","logP_5",NA
"1879","MER11_combined_F2","MER11B","motif","E2F7","Comparison","logP_5","yes"
"1880","MER11_combined_F2","MER11B","motif","GSC2","Comparison","logP_5",NA
"1881","MER11_combined_F2","MER11B","motif","PITX1","Comparison","logP_5",NA
"1882","MER11_combined_F2","MER11B","motif","OTX2","Comparison","logP_5",NA
"1883","MER11_combined_F2","MER11B","motif","GSC","Comparison","logP_5",NA
"1884","MER11_combined_F2","MER11B","motif","NR5A1","Comparison","logP_5","yes"
"1885","MER11_combined_F2","MER11B","motif","PITX3","Comparison","logP_5",NA
"1886","MER11_combined_F2","MER11B","motif","TFAP2B","Comparison","logP_5",NA
"1887","MER11_combined_F2","MER11B","motif","GATA5","Comparison","logP_5","yes"
"1888","MER11_combined_F2","MER11B","motif","ZNF317","Comparison","logP_5","yes"
"1889","MER11_combined_F2","MER11B","motif","SATB1","Comparison","logP_5","yes"
"1890","MER11_combined_F2","MER11B","motif","TFCP2","Comparison","logP_5","yes"
"1891","MER11_combined_F2","MER11B","motif","ZNF423","Comparison","logP_5",NA
"1892","MER11_combined_F2","MER11B","motif","SPZ1","Comparison","logP_5","yes"
"1893","MER11_combined_F2","MER11B","motif","NR1D1","Comparison","logP_5","yes"
"1894","MER11_combined_F2","MER11B","motif","TRPS1","Comparison","logP_5",NA
"1895","MER11_combined_F2","MER11B","motif","GATA6","Comparison","logP_5",NA
"1896","MER11_combined_F2","MER11B","motif","GATA3","Comparison","logP_5",NA
"1897","MER11_combined_F2","MER11B","motif","ZIC3","Comparison","logP_5","yes"
"1898","MER11_combined_F2","MER11B","motif","TFAP2C","Comparison","logP_5",NA
"1899","MER11_combined_F2","MER11B","motif","TEAD1","Comparison","logP_5",NA
"1900","MER11_combined_F2","MER11B","motif","NR2F6","Comparison","logP_5","yes"
"1901","MER11_combined_F2","MER11B","motif","NR5A2","Comparison","logP_5",NA
"1902","MER11_combined_F2","MER11B","motif","TEAD2","Comparison","logP_5",NA
"1903","MER11_combined_F2","MER11B","motif","NR6A1","Comparison","logP_5",NA
"1904","MER11_combined_F2","MER11B","motif","TFAP2E","Comparison","logP_5",NA
"1905","MER11_combined_F2","MER11B","motif","RARG","Comparison","logP_5","yes"
"1906","MER11_combined_F2","MER11B","motif","FOXO1","Comparison","logP_5",NA
"1907","MER11_combined_F2","MER11B","motif","FLI1::FOXI1","Comparison","logP_5","yes"
"1908","MER11_combined_F2","MER11B","motif","FOXJ2::ELF1","Comparison","logP_5",NA
"1909","MER11_combined_F2","MER11B","motif","ETV2::FOXI1","Comparison","logP_5",NA
"1910","MER11_combined_F2","MER11B","motif","ESRRB","Comparison","logP_5",NA
"1911","MER11_combined_F2","MER11B","motif","ERF::FOXI1","Comparison","logP_5",NA
"1912","MER11_combined_F2","MER11B","motif","RARA::RXRG","Comparison","logP_5",NA
"1913","MER11_combined_F2","MER11B","motif","ETV2","Comparison","logP_5",NA
"1914","MER11_combined_F2","MER11B","motif","ZIC2","Comparison","logP_5",NA
"1915","MER11_combined_F2","MER11B","motif","FOXO1::ELF1","Comparison","logP_5",NA
"1916","MER11_combined_F2","MER11B","motif","HNF1A","Comparison","logP_5","yes"
"1917","MER11_combined_F2","MER11B","motif","ESRRA","Comparison","logP_5",NA
"1918","MER11_combined_F2","MER11B","motif","RARA","Comparison","logP_5",NA
"1919","MER11_combined_F2","MER11B","motif","NR2F2","Comparison","logP_5",NA
"1920","MER11_combined_F2","MER11B","motif","ZIC1::ZIC2","Comparison","logP_5",NA
"1921","MER11_combined_F2","MER11B","motif","ESR2","Comparison","logP_5","yes"
"1922","MER11_combined_F2","MER11B","motif","FOXO1::FLI1","Comparison","logP_5",NA
"1923","MER11_combined_F2","MER11B","motif","ZNF331","Comparison","logP_5","yes"
"1924","MER11_combined_F2","MER11B","motif","NR1H4","Comparison","logP_5",NA
"1925","MER11_combined_F2","MER11B","motif","RARB","Comparison","logP_10","yes"
"1926","MER11_combined_F2","MER11B","motif","INSM1","Comparison","logP_10","yes"
"1927","MER11_combined_F2","MER11B","motif","STAT1::STAT2","Comparison","logP_10","yes"
"1928","MER11_combined_F2","MER11B","motif","RFX6","Comparison","logP_10","yes"
"1929","MER11_combined_F2","MER11B","motif","FOXF2","Comparison","logP_10","yes"
"1930","MER11_combined_F2","MER11B","motif","TEAD4","Comparison","logP_10","yes"
"1931","MER11_combined_F2","MER11B","motif","ZNF136","Comparison","logP_10","yes"
"1932","MER11_combined_F2","MER11B","motif","TFAP2A","Comparison","logP_10","yes"
"1933","MER11_combined_F2","MER11A","motif","ZIC3","Comparison","logP_5","yes"
"1934","MER11_combined_F2","MER11A","motif","ZNF136","Comparison","logP_5","yes"
"1935","MER11_combined_F2","MER11A","motif","ZIC1::ZIC2","Comparison","logP_5",NA
"1936","MER11_combined_F2","MER11A","motif","ETV2","Comparison","logP_5","yes"
"1937","MER11_combined_F2","MER11A","motif","IKZF1","Comparison","logP_5",NA
"1938","MER11_combined_F2","MER11A","motif","FOXJ2::ELF1","Comparison","logP_5",NA
"1939","MER11_combined_F2","MER11A","motif","ZIC2","Comparison","logP_5",NA
"1940","MER11_combined_F2","MER11A","motif","ERG","Comparison","logP_5",NA
"1941","MER11_combined_F2","MER11A","motif","FOXO1::ELF1","Comparison","logP_5",NA
"1942","MER11_combined_F2","MER11A","motif","FOXO1::ELK1","Comparison","logP_5",NA
"1943","MER11_combined_F2","MER11A","motif","ERF::FOXI1","Comparison","logP_5",NA
"1944","MER11_combined_F2","MER11A","motif","CRX","Comparison","logP_5","yes"
"1945","MER11_combined_F2","MER11A","motif","ETV2::FOXI1","Comparison","logP_5",NA
"1946","MER11_combined_F2","MER11A","motif","DMBX1","Comparison","logP_5","yes"
"1947","MER11_combined_F2","MER11A","motif","TEAD1","Comparison","logP_5","yes"
"1948","MER11_combined_F2","MER11A","motif","PITX2","Comparison","logP_5",NA
"1949","MER11_combined_F2","MER11A","motif","FLI1::FOXI1","Comparison","logP_5",NA
"1950","MER11_combined_F2","MER11A","motif","PITX3","Comparison","logP_5",NA
"1951","MER11_combined_F2","MER11A","motif","GSC2","Comparison","logP_5",NA
"1952","MER11_combined_F2","MER11A","motif","TEAD4","Comparison","logP_5",NA
"1953","MER11_combined_F2","MER11A","motif","ZIM3","Comparison","logP_5","yes"
"1954","MER11_combined_F2","MER11A","motif","PITX1","Comparison","logP_5",NA
"1955","MER11_combined_F2","MER11A","motif","TEAD2","Comparison","logP_5",NA
"1956","MER11_combined_F2","MER11A","motif","INSM1","Comparison","logP_5","yes"
"1957","MER11_combined_F2","MER11A","motif","STAT2","Comparison","logP_5",NA
"1958","MER11_combined_F2","MER11A","motif","RFX6","Comparison","logP_5","yes"
"1959","MER11_combined_F2","MER11A","motif","RARA::RXRG","Comparison","logP_5","yes"
"1960","MER11_combined_F2","MER11A","motif","OTX2","Comparison","logP_5",NA
"1961","MER11_combined_F2","MER11A","motif","MECOM","Comparison","logP_5","yes"
"1962","MER11_combined_F2","MER11A","motif","ETV2::FIGLA","Comparison","logP_5","yes"
"1963","MER11_combined_F2","MER11A","motif","ERF::FIGLA","Comparison","logP_5",NA
"1964","MER11_combined_F2","MER11A","motif","GATA5","Comparison","logP_5","yes"
"1965","MER11_combined_F2","MER11A","motif","FOXF2","Comparison","logP_5","yes"
"1966","MER11_combined_F2","MER11A","motif","RORA","Comparison","logP_5","yes"
"1967","MER11_combined_F2","MER11A","motif","ZIC4","Comparison","logP_5","yes"
"1968","MER11_combined_F2","MER11A","motif","ZNF317","Comparison","logP_5","yes"
"1969","MER11_combined_F2","MER11A","motif","FOXO1","Comparison","logP_5",NA
"1970","MER11_combined_F2","MER11A","motif","GSC","Comparison","logP_5",NA
"1971","MER11_combined_F2","MER11A","motif","FOXO1::ELK3","Comparison","logP_5","yes"
"1972","MER11_combined_F2","MER11A","motif","PPARG::RXRA","Comparison","logP_5","yes"
"1973","MER11_combined_F2","MER11A","motif","NR2F1","Comparison","logP_5","yes"
"1974","MER11_combined_F2","MER11A","motif","ETV5::FIGLA","Comparison","logP_5",NA
"1975","MER11_combined_F2","MER11A","motif","ZIC3","Comparison","logP_10","yes"
"1976","MER11_combined_F2","MER11A","motif","ZNF136","Comparison","logP_10","yes"
"1977","MER11_combined_F2","MER11A","motif","ZIC1::ZIC2","Comparison","logP_10",NA
"1978","MER11_combined_F2","MER11A","motif","ETV2","Comparison","logP_10","yes"
"1979","MER11_combined_F2","MER11A","motif","IKZF1","Comparison","logP_10",NA
"1980","MER11_combined_F2","MER11A","motif","FOXJ2::ELF1","Comparison","logP_10",NA
"1981","MER11_combined_F2","MER11A","motif","ZIC2","Comparison","logP_10",NA
"1982","MER34_combined_F1","All","motif","POU3F3","All","logP_5","yes"
"1983","MER34_combined_F1","All","motif","POU2F1::SOX2","All","logP_5",NA
"1984","MER34_combined_F1","All","motif","POU3F2","All","logP_5",NA
"1985","MER34_combined_F1","All","motif","POU3F1","All","logP_5",NA
"1986","MER34_combined_F1","All","motif","POU5F1","All","logP_5",NA
"1987","MER34_combined_F1","All","motif","POU2F1","All","logP_5",NA
"1988","MER34_combined_F1","All","motif","POU5F1::SOX2","All","logP_5",NA
"1989","MER34_combined_F1","All","motif","NFKB2","All","logP_5","yes"
"1990","MER34_combined_F1","All","motif","ELF1","All","logP_5","yes"
"1991","MER34_combined_F1","All","motif","KLF4","All","logP_5","yes"
"1992","MER34_combined_F1","All","motif","ZNF189","All","logP_5","yes"
"1993","MER34_combined_F1","All","motif","ELF3","All","logP_5",NA
"1994","MER34_combined_F1","All","motif","ETV1","All","logP_5",NA
"1995","MER34_combined_F1","All","motif","NFKB1","All","logP_5",NA
"1996","MER34_combined_F1","All","motif","IKZF3","All","logP_5",NA
"1997","MER34_combined_F1","All","motif","ZNF282","All","logP_5","yes"
"1998","MER34_combined_F1","All","motif","WT1","All","logP_5",NA
"1999","MER34_combined_F1","All","motif","EHF","All","logP_5",NA
"2000","MER34_combined_F1","All","motif","ZBTB7A","All","logP_5",NA
"2001","MER34_combined_F1","All","motif","PRDM1","All","logP_5","yes"
"2002","MER34_combined_F1","All","motif","POU3F3","All","logP_10","yes"
"2003","MER34_combined_F1","All","motif","POU2F1::SOX2","All","logP_10",NA
"2004","MER34_combined_F1","All","motif","POU3F2","All","logP_10",NA
"2005","MER34_combined_F1","All","motif","POU3F1","All","logP_10",NA
"2006","MER34_combined_F1","All","motif","POU5F1","All","logP_10",NA
"2007","MER34_combined_F1","All","motif","POU2F1","All","logP_10",NA
"2008","MER34_combined_F1","All","motif","POU5F1::SOX2","All","logP_10",NA
"2009","MER34_combined_F1","All","motif","NFKB2","All","logP_10","yes"
"2010","MER34_combined_F1","MER34C","motif","POU3F2","All","logP_5",NA
"2011","MER34_combined_F1","MER34C","motif","POU3F1","All","logP_5",NA
"2012","MER34_combined_F1","MER34C_","motif","POU2F1::SOX2","All","logP_5","yes"
"2013","MER34_combined_F1","MER34C_","motif","POU5F1B","All","logP_5",NA
"2014","MER34_combined_F1","MER34C_","motif","POU3F3","All","logP_5",NA
"2015","MER34_combined_F1","MER34C_","motif","POU2F1","All","logP_5",NA
"2016","MER34_combined_F1","MER34C_","motif","POU3F1","All","logP_5",NA
"2017","MER34_combined_F1","MER34C_","motif","POU5F1::SOX2","All","logP_5",NA
"2018","MER34_combined_F1","MER34C_","motif","POU5F1","All","logP_5",NA
"2019","MER34_combined_F1","MER34C_","motif","POU3F4","All","logP_5",NA
"2020","MER34_combined_F1","MER34C_","motif","POU3F2","All","logP_5",NA
"2021","MER34_combined_F1","MER34C_","motif","POU2F2","All","logP_5",NA
"2022","MER34_combined_F1","MER34C_","motif","KLF4","All","logP_5","yes"
"2023","MER34_combined_F1","MER34C_","motif","KLF5","All","logP_5",NA
"2024","MER34_combined_F1","MER34C_","motif","POU2F1::SOX2","All","logP_10",NA
"2025","MER34_combined_F1","MER34C_","motif","POU5F1B","All","logP_10",NA
"2026","MER34_combined_F1","MER34C_","motif","POU3F3","All","logP_10",NA
"2027","MER34_combined_F1","MER34C_","motif","POU2F1","All","logP_10",NA
"2028","MER34_combined_F1","MER34A1","motif","POU3F3","All","logP_5","yes"
"2029","MER34_combined_F1","MER34A1","motif","TFAP4","All","logP_5","yes"
"2030","MER34_combined_F1","MER34A1","motif","WT1","All","logP_5","yes"
"2031","MER34_combined_F1","MER34C2","motif","POU5F1::SOX2","All","logP_5",NA
"2032","MER34_combined_F1","MER34C2","motif","POU2F1","All","logP_5",NA
"2033","MER34_combined_F1","MER34C2","motif","POU2F1::SOX2","All","logP_5",NA
"2034","MER34_combined_F1","MER34A","motif","POU3F2","All","logP_5","yes"
"2035","MER34_combined_F1","MER34A","motif","POU3F1","All","logP_5",NA
"2036","MER34_combined_F1","MER34A","motif","POU2F1","All","logP_5",NA
"2037","MER34_combined_F1","MER34A","motif","POU5F1::SOX2","All","logP_5",NA
"2038","MER34_combined_F1","MER34A","motif","NFATC2","All","logP_5","yes"
"2039","MER34_combined_F1","MER34A","motif","POU5F1","All","logP_5",NA
"2040","MER34_combined_F1","MER34A","motif","POU3F2","All","logP_10",NA
"2041","MER34_combined_F1","MER34A","motif","POU3F1","All","logP_10",NA
"2042","MER34_combined_F1","MER34","motif","DUXA","All","logP_5",NA
"2043","MER34_combined_F1","MER34","motif","PHOX2A","All","logP_5",NA
"2044","MER34_combined_F1","All","motif","POU2F1::SOX2","hg19","logP_5","yes"
"2045","MER34_combined_F1","All","motif","POU3F3","hg19","logP_5",NA
"2046","MER34_combined_F1","All","motif","POU2F1","hg19","logP_5",NA
"2047","MER34_combined_F1","All","motif","POU5F1B","hg19","logP_5",NA
"2048","MER34_combined_F1","All","motif","POU3F2","hg19","logP_5",NA
"2049","MER34_combined_F1","All","motif","POU5F1","hg19","logP_5",NA
"2050","MER34_combined_F1","All","motif","POU3F1","hg19","logP_5",NA
"2051","MER34_combined_F1","All","motif","POU5F1::SOX2","hg19","logP_5",NA
"2052","MER34_combined_F1","All","motif","PRDM1","hg19","logP_5","yes"
"2053","MER34_combined_F1","All","motif","POU2F1::SOX2","hg19","logP_10",NA
"2054","MER34_combined_F1","All","motif","POU3F3","hg19","logP_10",NA
"2055","MER34_combined_F1","All","motif","POU2F1","hg19","logP_10",NA
"2056","MER34_combined_F1","All","motif","POU5F1B","hg19","logP_10",NA
"2057","MER34_combined_F1","All","motif","POU3F2","hg19","logP_10",NA
"2058","MER34_combined_F1","All","motif","POU5F1","hg19","logP_10",NA
"2059","MER34_combined_F1","All","motif","POU3F1","hg19","logP_10",NA
"2060","MER34_combined_F1","All","motif","POU5F1::SOX2","hg19","logP_10",NA
