"","uniqueID","mark","family","family.count_200bp","subfamily","node","subfamily.count_200bp","intersect.count","intersect.count_200bp","subfamily.color","pvalue","mean.value","sd.value","log2FC","perC"
"139","E003-H2BK120ac LTR7 LTR7_U","E003-H2BK120ac","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0,0,0,0
"140","E003-H2BK120ac LTR7B LTR7B_g1","E003-H2BK120ac","LTR7B",693,"LTR7B_g1","Node5/98",439,4,4,"#DC84C3",1.48,5.2,2.32683076611545,-0.310340120612151,0.00911161731207289
"141","E003-H2BK120ac LTR7B LTR7B_g2","E003-H2BK120ac","LTR7B",693,"LTR7B_g2","Node74/100",89,3,3,"#D5D278",0.28,1.22,1.13333333333333,0.849440323424619,0.0337078651685393
"142","E003-H2BK120ac LTR7B LTR7B_g3","E003-H2BK120ac","LTR7B",693,"LTR7B_g3","Node2/96",47,2,2,"#8D9CD8",0.18,0.45,0.687184270936277,1.04890960048095,0.0425531914893617
"143","E003-H2BK120ac LTR7B LTR7B_g4","E003-H2BK120ac","LTR7B",693,"LTR7B_g4","Node161/98",38,3,3,"#B452DB",0,0.23,0.446196043338474,1.70134168443548,0.0789473684210526
"144","E003-H2BK120ac LTR7B LTR7B_g5","E003-H2BK120ac","LTR7B",693,"LTR7B_g5","Node79/97",32,0,0,"#85DDCA",2,0.31,0.486068540704525,-0.389566811762726,0
"145","E003-H2BK120ac LTR7B LTR7B_g6","E003-H2BK120ac","LTR7B",693,"LTR7B_g6","Node45/97",15,0,0,"#87E468",2,0.12,0.408989886516436,-0.16349873228288,0
"146","E003-H2BK120ac LTR7B LTR7B_g7","E003-H2BK120ac","LTR7B",693,"LTR7B_g7","Node75/96",12,1,1,"#D8806A",0.36,0.19,0.419114024647906,0.749038426466781,0.0833333333333333
"147","E003-H2BK120ac LTR7B LTR7B_U","E003-H2BK120ac","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,0.32,0.566399223876658,-0.400537929583729,0
"148","E003-H2BK120ac LTR7C LTR7C_g1","E003-H2BK120ac","LTR7C",284,"LTR7C_g1","Node25/98",85,4,4,"#DAD25C",0,0.64,0.745626981780834,1.608232280044,0.0470588235294118
"149","E003-H2BK120ac LTR7C LTR7C_g2","E003-H2BK120ac","LTR7C",284,"LTR7C_g2","Node21/100",47,0,0,"#D88269",2,0.47,0.77139516789419,-0.55581615506164,0
"150","E003-H2BK120ac LTR7C LTR7C_g3","E003-H2BK120ac","LTR7C",284,"LTR7C_g3","Node59/99",28,0,0,"#C5D9A4",2,0.25,0.5,-0.321928094887362,0
"151","E003-H2BK120ac LTR7C LTR7C_g4","E003-H2BK120ac","LTR7C",284,"LTR7C_g4","Node71/98",23,3,3,"#CFC6CF",0.02,0.23,0.529054808029366,1.70134168443548,0.130434782608696
"152","E003-H2BK120ac LTR7C LTR7C_g5","E003-H2BK120ac","LTR7C",284,"LTR7C_g5","Node9/100",22,2,2,"#7CDCD3",0,0.24,0.429234695990928,1.27462238010901,0.0909090909090909
"153","E003-H2BK120ac LTR7C LTR7C_g6","E003-H2BK120ac","LTR7C",284,"LTR7C_g6","Node82/97",14,1,1,"#B452DA",0.48,0.27,0.509604719068584,0.655171503002559,0.0714285714285714
"154","E003-H2BK120ac LTR7C LTR7C_g7","E003-H2BK120ac","LTR7C",284,"LTR7C_g7","Node70/100",12,0,0,"#7EE36C",2,0.14,0.348735088019777,-0.189033824390017,0
"155","E003-H2BK120ac LTR7C LTR7C_g8","E003-H2BK120ac","LTR7C",284,"LTR7C_g8","Node86/98",10,0,0,"#8696D7",2,0.11,0.31446603773522,-0.150559676575381,0
"156","E003-H2BK120ac LTR7C LTR7C_U","E003-H2BK120ac","LTR7C",284,"LTR7C_U","Ungrouped",43,1,1,"black",0.88,0.57,0.742028342185162,0.349235440883098,0.0232558139534884
"157","E003-H2BK120ac LTR7Y LTR7Y_g1","E003-H2BK120ac","LTR7Y",198,"LTR7Y_g1","Node19/100",98,0,0,"#DC9697",2,0.83,0.932629604826042,-0.871843648509318,0
"158","E003-H2BK120ac LTR7Y LTR7Y_g2","E003-H2BK120ac","LTR7Y",198,"LTR7Y_g2","Node2/100",84,0,0,"#B6DB77",2,0.76,0.922447337742968,-0.815575428862572,0
"159","E003-H2BK120ac LTR7Y LTR7Y_g3","E003-H2BK120ac","LTR7Y",198,"LTR7Y_g3","Node38/100",12,0,0,"#A3D1D2",2,0.1,0.301511344577763,-0.137503523749935,0
"160","E003-H2BK120ac LTR7Y LTR7Y_U","E003-H2BK120ac","LTR7Y",198,"LTR7Y_U","Ungrouped",4,0,0,"black",2,0.06,0.238683256575942,-0.0840642647884746,0
"161","E003-H2BK12ac LTR7 LTR7_g1","E003-H2BK12ac","LTR7",2268,"LTR7_g1","Node1/",1436,76,76,"#D5A151",0,31.04,6.12153014475395,1.26498429806092,0.052924791086351
"162","E003-H2BK12ac LTR7 LTR7_g10","E003-H2BK12ac","LTR7",2268,"LTR7_g10","Node56/97",13,0,0,"#7F9781",2,0.26,0.524548868220603,-0.333423733725192,0
"163","E003-H2BK12ac LTR7 LTR7_g11","E003-H2BK12ac","LTR7",2268,"LTR7_g11","Node115/96",12,0,0,"#5FE7CC",2,0.16,0.368452949177471,-0.214124805352847,0
"164","E003-H2BK12ac LTR7 LTR7_g12","E003-H2BK12ac","LTR7",2268,"LTR7_g12","Node396/100",12,0,0,"#D1C8E4",2,0.32,0.566399223876658,-0.400537929583729,0
"165","E003-H2BK12ac LTR7 LTR7_g13","E003-H2BK12ac","LTR7",2268,"LTR7_g13","Node457/98",12,0,0,"#84D8E3",2,0.22,0.416333199893226,-0.286881147788162,0
"166","E003-H2BK12ac LTR7 LTR7_g14","E003-H2BK12ac","LTR7",2268,"LTR7_g14","Node65/99",12,1,1,"#D9DF4E",0.82,0.5,0.659047368816107,0.415037499278844,0.0833333333333333
"167","E003-H2BK12ac LTR7 LTR7_g15","E003-H2BK12ac","LTR7",2268,"LTR7_g15","Node217/97",10,2,2,"#DBDB92",0.1,0.37,0.580055727033745,1.13078660753535,0.2
"168","E003-H2BK12ac LTR7 LTR7_g16","E003-H2BK12ac","LTR7",2268,"LTR7_g16","Node406/99",10,0,0,"#DB5D5D",2,0.26,0.484507455822379,-0.333423733725192,0
"169","E003-H2BK12ac LTR7 LTR7_g17","E003-H2BK12ac","LTR7",2268,"LTR7_g17","Node482/97",10,3,3,"#D492D3",0,0.26,0.504925236990086,1.66657626627481,0.3
"170","E003-H2BK12ac LTR7 LTR7_g18","E003-H2BK12ac","LTR7",2268,"LTR7_g18","Node77/99",10,1,1,"#5AD67F",0.48,0.28,0.533333333333333,0.643856189774725,0.1
"171","E003-H2BK12ac LTR7 LTR7_g2","E003-H2BK12ac","LTR7",2268,"LTR7_g2","Node218/99",509,14,14,"#7F70D8",0.46,10.76,3.36986047128952,0.351074440546879,0.0275049115913556
"172","E003-H2BK12ac LTR7 LTR7_g3","E003-H2BK12ac","LTR7",2268,"LTR7_g3","Node219/96",85,6,6,"#E0A2A3",0.04,2.21,1.57822941323753,1.12478162471003,0.0705882352941176
"173","E003-H2BK12ac LTR7 LTR7_g4","E003-H2BK12ac","LTR7",2268,"LTR7_g4","Node419/100",45,0,0,"#76EB41",2,1,0.994936676326182,-1,0
"174","E003-H2BK12ac LTR7 LTR7_g5","E003-H2BK12ac","LTR7",2268,"LTR7_g5","Node2/96",24,1,1,"#DC5AC5",1.04,0.66,0.741551744586303,0.2688167584278,0.0416666666666667
"175","E003-H2BK12ac LTR7 LTR7_g6","E003-H2BK12ac","LTR7",2268,"LTR7_g6","Node154/98",20,0,0,"#B1E779",2,0.43,0.623690547459153,-0.516015147003665,0
"176","E003-H2BK12ac LTR7 LTR7_g7","E003-H2BK12ac","LTR7",2268,"LTR7_g7","Node399/97",18,0,0,"#7C9DD0",2,0.51,0.703454678603025,-0.594548549550354,0
"177","E003-H2BK12ac LTR7 LTR7_g8","E003-H2BK12ac","LTR7",2268,"LTR7_g8","Node247/97",16,1,1,"#DADFCD",0.48,0.29,0.573752489486468,0.63262893435147,0.0625
"178","E003-H2BK12ac LTR7 LTR7_g9","E003-H2BK12ac","LTR7",2268,"LTR7_g9","Node395/98",13,0,0,"#B2E9BA",2,0.23,0.446196043338474,-0.298658315564515,0
"179","E003-H2BK12ac LTR7 LTR7_U","E003-H2BK12ac","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0,0,0,0
"180","E003-H2BK12ac LTR7B LTR7B_g1","E003-H2BK12ac","LTR7B",693,"LTR7B_g1","Node5/98",439,8,8,"#DC84C3",1.9,13.32,3.45791435943282,-0.670034586047219,0.0182232346241458
"181","E003-H2BK12ac LTR7B LTR7B_g2","E003-H2BK12ac","LTR7B",693,"LTR7B_g2","Node74/100",89,7,7,"#D5D278",0.04,2.24,1.77023653044936,1.3040061868901,0.0786516853932584
"182","E003-H2BK12ac LTR7B LTR7B_g3","E003-H2BK12ac","LTR7B",693,"LTR7B_g3","Node2/96",47,3,3,"#8D9CD8",0.28,1.37,1.05078133507472,0.755112940876465,0.0638297872340425
"183","E003-H2BK12ac LTR7B LTR7B_g4","E003-H2BK12ac","LTR7B",693,"LTR7B_g4","Node161/98",38,4,4,"#B452DB",0,0.65,0.715979233376404,1.59946207041627,0.105263157894737
"184","E003-H2BK12ac LTR7B LTR7B_g5","E003-H2BK12ac","LTR7B",693,"LTR7B_g5","Node79/97",32,1,1,"#85DDCA",1.16,0.81,0.872648355017731,0.144010302691519,0.03125
"185","E003-H2BK12ac LTR7B LTR7B_g6","E003-H2BK12ac","LTR7B",693,"LTR7B_g6","Node45/97",15,2,2,"#87E468",0.06,0.4,0.55048188256318,1.09953567355091,0.133333333333333
"186","E003-H2BK12ac LTR7B LTR7B_g7","E003-H2BK12ac","LTR7B",693,"LTR7B_g7","Node75/96",12,1,1,"#D8806A",0.34,0.2,0.471404520791031,0.736965594166206,0.0833333333333333
"187","E003-H2BK12ac LTR7B LTR7B_U","E003-H2BK12ac","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,0.61,0.851558286408814,-0.687060688339892,0
"188","E003-H2BK12ac LTR7C LTR7C_g1","E003-H2BK12ac","LTR7C",284,"LTR7C_g1","Node25/98",85,5,5,"#DAD25C",0.1,2.13,1.35329750661639,0.938799843563263,0.0588235294117647
"189","E003-H2BK12ac LTR7C LTR7C_g2","E003-H2BK12ac","LTR7C",284,"LTR7C_g2","Node21/100",47,2,2,"#D88269",0.7,1.19,1.03176812053167,0.454031630894707,0.0425531914893617
"190","E003-H2BK12ac LTR7C LTR7C_g3","E003-H2BK12ac","LTR7C",284,"LTR7C_g3","Node59/99",28,2,2,"#C5D9A4",0.34,0.84,0.774857432308705,0.705256734438868,0.0714285714285714
"191","E003-H2BK12ac LTR7C LTR7C_g4","E003-H2BK12ac","LTR7C",284,"LTR7C_g4","Node71/98",23,4,4,"#CFC6CF",0.02,0.59,0.697687377532142,1.65290132937773,0.173913043478261
"192","E003-H2BK12ac LTR7C LTR7C_g5","E003-H2BK12ac","LTR7C",284,"LTR7C_g5","Node9/100",22,3,3,"#7CDCD3",0.08,0.87,0.883690608136746,1.09696172988709,0.136363636363636
"193","E003-H2BK12ac LTR7C LTR7C_g6","E003-H2BK12ac","LTR7C",284,"LTR7C_g6","Node82/97",14,2,2,"#B452DA",0.32,0.71,0.807727826946826,0.810966175609983,0.142857142857143
"194","E003-H2BK12ac LTR7C LTR7C_g7","E003-H2BK12ac","LTR7C",284,"LTR7C_g7","Node70/100",12,1,1,"#7EE36C",0.6,0.39,0.680092091209163,0.524915117051217,0.0833333333333333
"195","E003-H2BK12ac LTR7C LTR7C_g8","E003-H2BK12ac","LTR7C",284,"LTR7C_g8","Node86/98",10,2,2,"#8696D7",0.22,0.43,0.714284271282813,1.06894735371749,0.2
"196","E003-H2BK12ac LTR7C LTR7C_U","E003-H2BK12ac","LTR7C",284,"LTR7C_U","Ungrouped",43,7,7,"black",0,1.51,1.16770516549999,1.67231263582395,0.162790697674419
"197","E003-H2BK12ac LTR7Y LTR7Y_g1","E003-H2BK12ac","LTR7Y",198,"LTR7Y_g1","Node19/100",98,0,0,"#DC9697",2,2.15,1.38078443522719,-1.65535182861255,0
"198","E003-H2BK12ac LTR7Y LTR7Y_g2","E003-H2BK12ac","LTR7Y",198,"LTR7Y_g2","Node2/100",84,0,0,"#B6DB77",2,1.99,1.35955280823653,-1.58014548442338,0
"199","E003-H2BK12ac LTR7Y LTR7Y_g3","E003-H2BK12ac","LTR7Y",198,"LTR7Y_g3","Node38/100",12,1,1,"#A3D1D2",0.84,0.53,0.702880077993682,0.386468347082073,0.0833333333333333
"200","E003-H2BK12ac LTR7Y LTR7Y_U","E003-H2BK12ac","LTR7Y",198,"LTR7Y_U","Ungrouped",4,0,0,"black",2,0.15,0.385992097056273,-0.20163386116965,0
"201","E003-H2BK20ac LTR7 LTR7_g1","E003-H2BK20ac","LTR7",2268,"LTR7_g1","Node1/",1436,26,26,"#D5A151",0,13.64,3.75652966865898,0.883043853654151,0.0181058495821727
"202","E003-H2BK20ac LTR7 LTR7_g10","E003-H2BK20ac","LTR7",2268,"LTR7_g10","Node56/97",13,1,1,"#7F9781",0.18,0.09,0.287623491264662,0.875671864997798,0.0769230769230769
"203","E003-H2BK20ac LTR7 LTR7_g11","E003-H2BK20ac","LTR7",2268,"LTR7_g11","Node115/96",12,0,0,"#5FE7CC",2,0.12,0.383497988352882,-0.16349873228288,0
"204","E003-H2BK20ac LTR7 LTR7_g12","E003-H2BK20ac","LTR7",2268,"LTR7_g12","Node396/100",12,0,0,"#D1C8E4",2,0.15,0.358870281282637,-0.20163386116965,0
"205","E003-H2BK20ac LTR7 LTR7_g13","E003-H2BK20ac","LTR7",2268,"LTR7_g13","Node457/98",12,0,0,"#84D8E3",2,0.1,0.301511344577763,-0.137503523749935,0
"206","E003-H2BK20ac LTR7 LTR7_g14","E003-H2BK20ac","LTR7",2268,"LTR7_g14","Node65/99",12,0,0,"#D9DF4E",2,0.24,0.429234695990928,-0.31034012061215,0
"207","E003-H2BK20ac LTR7 LTR7_g15","E003-H2BK20ac","LTR7",2268,"LTR7_g15","Node217/97",10,1,1,"#DBDB92",0.22,0.14,0.42687494916219,0.810966175609983,0.1
"208","E003-H2BK20ac LTR7 LTR7_g16","E003-H2BK20ac","LTR7",2268,"LTR7_g16","Node406/99",10,0,0,"#DB5D5D",2,0.12,0.326598632371091,-0.16349873228288,0
"209","E003-H2BK20ac LTR7 LTR7_g17","E003-H2BK20ac","LTR7",2268,"LTR7_g17","Node482/97",10,3,3,"#D492D3",0,0.09,0.287623491264661,1.8756718649978,0.3
"210","E003-H2BK20ac LTR7 LTR7_g18","E003-H2BK20ac","LTR7",2268,"LTR7_g18","Node77/99",10,0,0,"#5AD67F",2,0.08,0.272659924344291,-0.111031312388744,0
"211","E003-H2BK20ac LTR7 LTR7_g2","E003-H2BK20ac","LTR7",2268,"LTR7_g2","Node218/99",509,4,4,"#7F70D8",1.32,4.8,2.11297100421337,-0.214124805352847,0.00785854616895874
"212","E003-H2BK20ac LTR7 LTR7_g3","E003-H2BK20ac","LTR7",2268,"LTR7_g3","Node219/96",85,0,0,"#E0A2A3",2,0.96,0.90921211313239,-0.970853654340484,0
"213","E003-H2BK20ac LTR7 LTR7_g4","E003-H2BK20ac","LTR7",2268,"LTR7_g4","Node419/100",45,1,1,"#76EB41",0.74,0.42,0.589127072091164,0.494109070270043,0.0222222222222222
"214","E003-H2BK20ac LTR7 LTR7_g5","E003-H2BK20ac","LTR7",2268,"LTR7_g5","Node2/96",24,0,0,"#DC5AC5",2,0.37,0.597215762238964,-0.454175893185802,0
"215","E003-H2BK20ac LTR7 LTR7_g6","E003-H2BK20ac","LTR7",2268,"LTR7_g6","Node154/98",20,0,0,"#B1E779",2,0.21,0.456048021572069,-0.27500704749987,0
"216","E003-H2BK20ac LTR7 LTR7_g7","E003-H2BK20ac","LTR7",2268,"LTR7_g7","Node399/97",18,0,0,"#7C9DD0",2,0.27,0.48938221207452,-0.344828496997441,0
"217","E003-H2BK20ac LTR7 LTR7_g8","E003-H2BK20ac","LTR7",2268,"LTR7_g8","Node247/97",16,1,1,"#DADFCD",0.16,0.09,0.320825954263824,0.875671864997798,0.0625
"218","E003-H2BK20ac LTR7 LTR7_g9","E003-H2BK20ac","LTR7",2268,"LTR7_g9","Node395/98",13,0,0,"#B2E9BA",2,0.08,0.272659924344291,-0.111031312388744,0
"219","E003-H2BK20ac LTR7 LTR7_U","E003-H2BK20ac","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0.01,0.1,-0.0143552929770701,0
"220","E003-H2BK20ac LTR7B LTR7B_g1","E003-H2BK20ac","LTR7B",693,"LTR7B_g1","Node5/98",439,6,6,"#DC84C3",1.12,5.93,2.1800518944801,0.0144995696951152,0.0136674259681093
"221","E003-H2BK20ac LTR7B LTR7B_g2","E003-H2BK20ac","LTR7B",693,"LTR7B_g2","Node74/100",89,2,2,"#D5D278",0.48,0.96,0.886714512265716,0.614108846380673,0.0224719101123595
"222","E003-H2BK20ac LTR7B LTR7B_g3","E003-H2BK20ac","LTR7B",693,"LTR7B_g3","Node2/96",47,2,2,"#8D9CD8",0.3,0.69,0.747993950172693,0.827939254213697,0.0425531914893617
"223","E003-H2BK20ac LTR7B LTR7B_g4","E003-H2BK20ac","LTR7B",693,"LTR7B_g4","Node161/98",38,1,1,"#B452DB",0.46,0.27,0.547814758929522,0.655171503002559,0.0263157894736842
"224","E003-H2BK20ac LTR7B LTR7B_g5","E003-H2BK20ac","LTR7B",693,"LTR7B_g5","Node79/97",32,0,0,"#85DDCA",2,0.39,0.54855181241984,-0.475084882948783,0
"225","E003-H2BK20ac LTR7B LTR7B_g6","E003-H2BK20ac","LTR7B",693,"LTR7B_g6","Node45/97",15,0,0,"#87E468",2,0.09,0.320825954263824,-0.124328135002202,0
"226","E003-H2BK20ac LTR7B LTR7B_g7","E003-H2BK20ac","LTR7B",693,"LTR7B_g7","Node75/96",12,1,1,"#D8806A",0.28,0.14,0.348735088019777,0.810966175609983,0.0833333333333333
"227","E003-H2BK20ac LTR7B LTR7B_U","E003-H2BK20ac","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,0.26,0.463190516467527,-0.333423733725192,0
"228","E003-H2BK20ac LTR7C LTR7C_g1","E003-H2BK20ac","LTR7C",284,"LTR7C_g1","Node25/98",85,2,2,"#DAD25C",0.34,0.83,0.779212241415467,0.713118852211838,0.0235294117647059
"229","E003-H2BK20ac LTR7C LTR7C_g2","E003-H2BK20ac","LTR7C",284,"LTR7C_g2","Node21/100",47,1,1,"#D88269",0.64,0.38,0.599326221011495,0.535331732996556,0.0212765957446809
"230","E003-H2BK20ac LTR7C LTR7C_g3","E003-H2BK20ac","LTR7C",284,"LTR7C_g3","Node59/99",28,0,0,"#C5D9A4",2,0.34,0.57243057891483,-0.422233000683048,0
"231","E003-H2BK20ac LTR7C LTR7C_g4","E003-H2BK20ac","LTR7C",284,"LTR7C_g4","Node71/98",23,3,3,"#CFC6CF",0,0.3,0.502518907629606,1.62148837674627,0.130434782608696
"232","E003-H2BK20ac LTR7C LTR7C_g5","E003-H2BK20ac","LTR7C",284,"LTR7C_g5","Node9/100",22,1,1,"#7CDCD3",0.28,0.18,0.479477830456206,0.761213140412884,0.0454545454545455
"233","E003-H2BK20ac LTR7C LTR7C_g6","E003-H2BK20ac","LTR7C",284,"LTR7C_g6","Node82/97",14,2,2,"#B452DA",0.04,0.28,0.494004457510662,1.22881869049588,0.142857142857143
"234","E003-H2BK20ac LTR7C LTR7C_g7","E003-H2BK20ac","LTR7C",284,"LTR7C_g7","Node70/100",12,0,0,"#7EE36C",2,0.15,0.385992097056273,-0.20163386116965,0
"235","E003-H2BK20ac LTR7C LTR7C_g8","E003-H2BK20ac","LTR7C",284,"LTR7C_g8","Node86/98",10,2,2,"#8696D7",0,0.18,0.38612291966537,1.34617564113404,0.2
"236","E003-H2BK20ac LTR7C LTR7C_U","E003-H2BK20ac","LTR7C",284,"LTR7C_U","Ungrouped",43,2,2,"black",0.2,0.51,0.758720347464444,0.990413951170802,0.0465116279069767
"237","E003-H2BK20ac LTR7Y LTR7Y_g1","E003-H2BK20ac","LTR7Y",198,"LTR7Y_g1","Node19/100",98,0,0,"#DC9697",2,0.8,0.840874965182522,-0.84799690655495,0
"238","E003-H2BK20ac LTR7Y LTR7Y_g2","E003-H2BK20ac","LTR7Y",198,"LTR7Y_g2","Node2/100",84,1,1,"#B6DB77",1.36,1.03,0.947671255278331,-0.0214797274104517,0.0119047619047619
"239","E003-H2BK20ac LTR7Y LTR7Y_g3","E003-H2BK20ac","LTR7Y",198,"LTR7Y_g3","Node38/100",12,0,0,"#A3D1D2",2,0.23,0.489382212074519,-0.298658315564515,0
"240","E003-H2BK20ac LTR7Y LTR7Y_U","E003-H2BK20ac","LTR7Y",198,"LTR7Y_U","Ungrouped",4,0,0,"black",2,0.09,0.287623491264661,-0.124328135002202,0
"241","E003-H2BK5ac LTR7 LTR7_g1","E003-H2BK5ac","LTR7",2268,"LTR7_g1","Node1/",1436,127,127,"#D5A151",0,24.72,4.88055304036315,2.31518126244678,0.0884401114206128
"242","E003-H2BK5ac LTR7 LTR7_g10","E003-H2BK5ac","LTR7",2268,"LTR7_g10","Node56/97",13,0,0,"#7F9781",2,0.08,0.307482445914323,-0.111031312388744,0
"243","E003-H2BK5ac LTR7 LTR7_g11","E003-H2BK5ac","LTR7",2268,"LTR7_g11","Node115/96",12,3,3,"#5FE7CC",0,0.19,0.419114024647906,1.74903842646678,0.25
"244","E003-H2BK5ac LTR7 LTR7_g12","E003-H2BK5ac","LTR7",2268,"LTR7_g12","Node396/100",12,0,0,"#D1C8E4",2,0.39,0.601261300530103,-0.475084882948783,0
"245","E003-H2BK5ac LTR7 LTR7_g13","E003-H2BK5ac","LTR7",2268,"LTR7_g13","Node457/98",12,1,1,"#84D8E3",0.4,0.23,0.48938221207452,0.701341684435485,0.0833333333333333
"246","E003-H2BK5ac LTR7 LTR7_g14","E003-H2BK5ac","LTR7",2268,"LTR7_g14","Node65/99",12,0,0,"#D9DF4E",2,0.31,0.563090318750648,-0.389566811762726,0
"247","E003-H2BK5ac LTR7 LTR7_g15","E003-H2BK5ac","LTR7",2268,"LTR7_g15","Node217/97",10,2,2,"#DBDB92",0,0.15,0.358870281282637,1.38332863955151,0.2
"248","E003-H2BK5ac LTR7 LTR7_g16","E003-H2BK5ac","LTR7",2268,"LTR7_g16","Node406/99",10,3,3,"#DB5D5D",0,0.18,0.38612291966537,1.76121314041288,0.3
"249","E003-H2BK5ac LTR7 LTR7_g17","E003-H2BK5ac","LTR7",2268,"LTR7_g17","Node482/97",10,3,3,"#D492D3",0,0.17,0.427702341505507,1.77349147019132,0.3
"250","E003-H2BK5ac LTR7 LTR7_g18","E003-H2BK5ac","LTR7",2268,"LTR7_g18","Node77/99",10,0,0,"#5AD67F",2,0.17,0.403394686042433,-0.22650852980868,0
"251","E003-H2BK5ac LTR7 LTR7_g2","E003-H2BK5ac","LTR7",2268,"LTR7_g2","Node218/99",509,54,54,"#7F70D8",0,8.24,2.75651661311588,2.57346686188333,0.106090373280943
"252","E003-H2BK5ac LTR7 LTR7_g3","E003-H2BK5ac","LTR7",2268,"LTR7_g3","Node219/96",85,13,13,"#E0A2A3",0,1.82,1.20084145582179,2.31165975943354,0.152941176470588
"253","E003-H2BK5ac LTR7 LTR7_g4","E003-H2BK5ac","LTR7",2268,"LTR7_g4","Node419/100",45,1,1,"#76EB41",1.24,0.93,0.901793947214286,0.0513991525066441,0.0222222222222222
"254","E003-H2BK5ac LTR7 LTR7_g5","E003-H2BK5ac","LTR7",2268,"LTR7_g5","Node2/96",24,0,0,"#DC5AC5",2,0.61,0.777135376842024,-0.687060688339892,0
"255","E003-H2BK5ac LTR7 LTR7_g6","E003-H2BK5ac","LTR7",2268,"LTR7_g6","Node154/98",20,0,0,"#B1E779",2,0.19,0.419114024647906,-0.250961573533219,0
"256","E003-H2BK5ac LTR7 LTR7_g7","E003-H2BK5ac","LTR7",2268,"LTR7_g7","Node399/97",18,1,1,"#7C9DD0",0.62,0.4,0.681649810860726,0.514573172829758,0.0555555555555556
"257","E003-H2BK5ac LTR7 LTR7_g8","E003-H2BK5ac","LTR7",2268,"LTR7_g8","Node247/97",16,1,1,"#DADFCD",0.54,0.31,0.563090318750649,0.610433188237274,0.0625
"258","E003-H2BK5ac LTR7 LTR7_g9","E003-H2BK5ac","LTR7",2268,"LTR7_g9","Node395/98",13,0,0,"#B2E9BA",2,0.25,0.5,-0.321928094887362,0
"259","E003-H2BK5ac LTR7 LTR7_U","E003-H2BK5ac","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0.01,0.1,-0.0143552929770701,0
"260","E003-H2BK5ac LTR7B LTR7B_g1","E003-H2BK5ac","LTR7B",693,"LTR7B_g1","Node5/98",439,11,11,"#DC84C3",1.02,10.89,3.09739219083383,0.0132856907502252,0.0250569476082005
"261","E003-H2BK5ac LTR7B LTR7B_g2","E003-H2BK5ac","LTR7B",693,"LTR7B_g2","Node74/100",89,1,1,"#D5D278",1.7,1.9,1.48732014446158,-0.53605290024021,0.0112359550561798
"262","E003-H2BK5ac LTR7B LTR7B_g3","E003-H2BK5ac","LTR7B",693,"LTR7B_g3","Node2/96",47,4,4,"#8D9CD8",0.06,1.34,1.10298035184932,1.09541956507868,0.0851063829787234
"263","E003-H2BK5ac LTR7B LTR7B_g4","E003-H2BK5ac","LTR7B",693,"LTR7B_g4","Node161/98",38,2,2,"#B452DB",0.22,0.48,0.717459040466754,1.01936532486693,0.0526315789473684
"264","E003-H2BK5ac LTR7B LTR7B_g5","E003-H2BK5ac","LTR7B",693,"LTR7B_g5","Node79/97",32,0,0,"#85DDCA",2,0.88,0.924197713772012,-0.910732661902913,0
"265","E003-H2BK5ac LTR7B LTR7B_g6","E003-H2BK5ac","LTR7B",693,"LTR7B_g6","Node45/97",15,1,1,"#87E468",0.46,0.25,0.479372485441102,0.678071905112638,0.0666666666666667
"266","E003-H2BK5ac LTR7B LTR7B_g7","E003-H2BK5ac","LTR7B",693,"LTR7B_g7","Node75/96",12,0,0,"#D8806A",2,0.29,0.498381217928443,-0.36737106564853,0
"267","E003-H2BK5ac LTR7B LTR7B_U","E003-H2BK5ac","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,0.61,0.764027076573451,-0.687060688339892,0
"268","E003-H2BK5ac LTR7C LTR7C_g1","E003-H2BK5ac","LTR7C",284,"LTR7C_g1","Node25/98",85,7,7,"#DAD25C",0,1.57,1.30465367516487,1.63823164058085,0.0823529411764706
"269","E003-H2BK5ac LTR7C LTR7C_g2","E003-H2BK5ac","LTR7C",284,"LTR7C_g2","Node21/100",47,4,4,"#D88269",0.1,1.15,1.05767994624407,1.21759143507263,0.0851063829787234
"270","E003-H2BK5ac LTR7C LTR7C_g3","E003-H2BK5ac","LTR7C",284,"LTR7C_g3","Node59/99",28,1,1,"#C5D9A4",1,0.65,0.757121075675696,0.277533975528909,0.0357142857142857
"271","E003-H2BK5ac LTR7C LTR7C_g4","E003-H2BK5ac","LTR7C",284,"LTR7C_g4","Node71/98",23,3,3,"#CFC6CF",0.06,0.57,0.807227453457922,1.3492354408831,0.130434782608696
"272","E003-H2BK5ac LTR7C LTR7C_g5","E003-H2BK5ac","LTR7C",284,"LTR7C_g5","Node9/100",22,3,3,"#7CDCD3",0.06,0.78,0.811284055175386,1.16812275880833,0.136363636363636
